X_01,X_02,X_05,X_06
69.524,103.32,101.963,71.923
68.504,103.32,101.881,71.923
74.623,103.32,103.157,74.983
67.485,103.32,101.927,68.864
71.563,103.32,103.153,71.923
69.524,103.32,102.001,69.884
68.504,103.32,102.045,68.864
67.485,103.321,102.018,69.884
65.445,103.32,101.962,69.884
66.465,103.32,102.04,68.864
67.485,103.32,101.963,69.884
67.485,103.321,102.006,67.845
68.504,103.321,102.035,70.904
71.563,103.32,101.996,71.923
65.445,103.321,101.986,72.943
68.504,103.32,102.03,68.864
68.504,103.32,101.935,69.884
65.445,103.32,102.017,65.805
68.504,103.321,101.96,68.864
66.465,103.32,101.973,68.864
64.425,103.321,102.011,66.825
68.504,103.32,103.151,68.864
68.504,103.32,101.936,69.884
65.445,103.32,101.96,73.963
68.504,103.32,101.904,70.904
69.524,103.32,103.151,69.884
71.563,103.32,103.158,71.923
68.504,103.32,101.933,69.884
68.504,103.32,101.951,73.963
67.485,103.32,101.982,69.884
66.465,103.32,102.054,70.904
69.524,103.32,101.952,69.884
69.524,103.321,101.91,70.904
69.524,103.32,101.96,69.884
71.563,103.32,103.157,71.923
69.524,103.32,103.159,69.884
68.504,103.32,101.983,70.904
69.524,103.32,101.936,69.884
66.465,103.32,101.963,69.884
70.544,103.32,103.158,70.904
64.425,103.32,102.03,71.923
68.504,103.32,102.016,71.923
68.504,103.32,102.002,68.864
68.504,103.32,102.006,73.963
70.544,103.32,101.992,71.923
67.485,103.32,101.971,68.864
68.504,103.321,101.984,71.923
72.583,103.32,103.157,72.943
67.485,103.32,102.066,76.002
64.425,103.321,101.93,69.884
68.504,103.32,102.006,70.904
66.465,103.32,101.975,71.923
64.425,103.32,102.057,72.943
68.504,103.32,101.968,70.904
69.524,103.32,101.962,71.923
70.544,103.32,103.153,70.904
68.504,103.32,101.988,71.923
68.504,103.32,101.914,71.923
69.524,103.321,103.157,69.884
67.485,103.32,101.883,68.864
66.465,103.32,101.888,68.864
65.445,103.321,102.023,71.923
66.465,103.32,101.963,70.904
69.524,103.32,101.926,71.923
69.524,103.321,103.141,69.884
67.485,103.32,101.911,68.864
68.504,103.32,101.906,68.864
65.445,103.32,102.057,72.943
67.485,103.32,101.951,69.884
67.485,103.32,101.905,71.923
64.425,103.32,101.912,72.943
66.465,103.32,101.945,69.884
66.465,103.32,101.948,70.904
65.445,103.32,101.943,69.884
68.504,103.32,101.963,68.864
72.583,103.32,103.156,72.943
71.563,103.32,103.16,71.923
68.504,103.32,102.003,72.943
65.445,103.32,101.949,71.923
69.524,103.32,102.011,71.923
68.504,103.32,101.891,69.884
66.465,103.32,101.958,71.923
70.544,103.32,101.941,71.923
69.524,103.32,101.944,69.884
69.524,103.32,101.956,69.884
69.524,103.32,101.896,70.904
69.524,103.32,101.904,69.884
69.524,103.321,101.954,71.923
66.465,103.321,101.944,67.845
70.544,103.32,101.946,70.904
66.465,103.32,102.015,73.963
71.563,103.32,102.005,71.923
69.524,103.32,101.986,71.923
67.485,103.32,102.008,70.904
67.485,103.321,101.961,69.884
67.485,103.32,102.038,71.923
67.485,103.32,102.005,70.904
68.504,103.32,101.908,70.904
71.563,103.321,101.918,72.943
70.544,103.32,101.945,70.904
67.485,103.321,101.946,71.923
66.465,103.32,101.946,72.943
64.425,103.32,101.939,72.943
68.504,103.32,101.908,68.864
66.465,103.32,101.957,71.923
68.504,103.32,101.955,69.884
68.504,103.32,101.949,71.923
71.563,103.321,103.145,71.923
66.465,103.321,102.045,72.943
68.504,103.32,101.976,74.983
63.406,103.32,101.998,68.864
63.406,103.32,101.937,72.943
64.425,103.32,101.966,70.904
69.524,103.32,103.135,69.884
63.406,103.32,101.982,70.904
65.445,103.321,102.016,73.963
66.465,103.32,102.055,70.904
67.485,103.32,101.9,69.884
66.465,103.32,101.992,71.923
68.504,103.32,101.889,73.963
65.445,103.32,101.959,69.884
68.504,103.32,101.959,72.943
67.485,103.32,101.89,68.864
67.485,103.32,101.95,69.884
63.406,103.32,101.95,69.884
63.406,103.32,101.903,70.904
63.406,103.32,101.909,72.943
68.504,103.321,103.14,68.864
67.485,103.32,102.007,67.845
68.504,103.32,101.941,73.963
64.425,103.32,101.952,73.963
70.544,103.32,101.919,70.904
68.504,103.32,101.935,72.943
64.425,103.32,101.992,72.943
62.386,103.32,101.98,70.904
69.524,103.32,102.031,73.963
66.465,103.32,101.925,72.943
67.485,103.32,101.905,71.923
68.504,103.32,101.904,69.884
67.485,103.32,101.933,72.943
65.445,103.32,101.971,72.943
65.445,103.32,101.915,67.845
68.504,103.32,101.922,71.923
69.524,103.32,101.998,70.904
64.425,103.32,101.978,71.923
68.504,103.32,101.898,68.864
68.504,103.32,102.007,70.904
65.445,103.321,101.962,70.904
65.445,103.32,101.945,71.923
66.465,103.32,101.92,67.845
67.485,103.32,101.929,68.864
66.465,103.32,101.96,71.923
69.524,103.32,101.894,69.884
69.524,103.32,101.994,69.884
67.485,103.32,101.907,69.884
64.425,103.32,101.991,66.825
68.504,103.32,101.952,69.884
71.563,103.32,103.159,71.923
66.465,103.32,101.96,69.884
66.465,103.32,102.001,72.943
64.425,103.32,102.037,71.923
67.485,103.321,101.896,72.943
66.465,103.32,101.955,71.923
65.445,103.32,101.938,71.923
67.485,103.32,102.002,70.904
68.504,103.32,101.998,69.884
64.425,103.32,101.994,73.963
64.425,103.321,101.942,73.963
71.563,103.32,101.964,72.943
68.504,103.32,102.012,71.923
64.425,103.32,102.018,71.923
67.485,103.321,101.988,68.864
64.425,103.32,102.039,68.864
67.485,103.321,102.014,69.884
65.445,103.321,101.976,71.923
67.485,103.32,101.946,68.864
65.445,103.32,102.042,70.904
65.445,103.32,101.966,70.904
68.504,103.32,101.959,71.923
66.465,103.32,101.982,69.884
69.524,103.32,101.889,70.904
67.485,103.32,101.945,71.923
68.504,103.32,101.934,69.884
64.425,103.32,102.018,71.923
65.445,103.32,101.951,71.923
67.485,103.32,101.913,69.884
68.504,103.32,101.907,69.884
67.485,103.32,102.033,67.845
69.524,103.321,103.154,69.884
64.425,103.32,101.975,71.923
65.445,103.32,101.922,70.904
69.524,103.32,101.952,72.943
67.485,103.32,101.893,69.884
67.485,103.32,102.043,72.943
67.485,103.32,101.907,72.943
65.445,103.321,101.987,72.943
66.465,103.32,101.907,70.904
66.465,103.32,101.943,71.923
66.465,103.32,101.863,69.884
66.465,103.32,101.94,73.963
69.524,103.32,101.917,72.943
67.485,103.32,101.919,70.904
63.406,103.32,101.921,69.884
67.485,103.32,101.877,69.884
66.465,103.32,101.96,72.943
64.425,103.32,101.928,70.904
65.445,103.32,101.945,69.884
67.485,103.321,101.953,70.904
66.465,103.32,102.019,72.943
70.544,103.321,103.154,70.904
68.504,103.321,103.157,68.864
66.465,103.32,101.985,71.923
67.485,103.32,101.958,69.884
64.425,103.32,102.013,69.884
69.524,103.32,101.907,70.904
64.425,103.32,102.031,70.904
68.504,103.32,101.897,68.864
65.445,103.321,101.934,71.923
67.485,103.32,101.897,68.864
66.465,103.32,102.004,69.884
68.504,103.32,101.924,69.884
69.524,103.32,103.149,69.884
67.485,103.32,102.0,67.845
68.504,103.32,101.924,68.864
65.445,103.321,102.036,69.884
69.524,103.32,102.017,70.904
67.485,103.32,101.971,67.845
69.524,103.32,101.883,69.884
65.445,103.32,102.035,70.904
65.445,103.32,102.01,69.884
67.485,103.32,101.982,69.884
66.465,103.32,102.01,68.864
67.485,103.32,101.982,67.845
70.544,103.32,103.158,70.904
65.445,103.321,102.046,71.923
66.465,103.32,102.0,69.884
65.445,103.32,101.977,70.904
66.465,103.32,102.022,72.943
68.504,103.32,101.973,69.884
67.485,103.32,102.013,70.904
70.544,103.32,102.006,70.904
65.445,103.32,101.925,69.884
67.485,103.32,101.938,69.884
69.524,103.32,101.916,69.884
66.465,103.32,101.973,68.864
67.485,103.32,101.965,68.864
64.425,103.32,101.951,69.884
64.425,103.32,101.965,71.923
62.386,103.32,101.909,70.904
66.465,103.32,101.92,69.884
64.425,103.32,101.944,71.923
65.445,103.32,101.908,70.904
66.465,103.321,101.932,69.884
68.504,103.32,103.153,68.864
66.465,103.32,101.944,69.884
66.465,103.32,101.957,68.864
66.465,103.32,101.924,70.904
66.465,103.32,101.93,70.904
66.465,103.32,102.029,70.904
68.504,103.32,101.947,69.884
69.524,103.321,101.907,71.923
67.485,103.321,101.994,74.983
67.485,103.321,101.917,71.923
69.524,103.32,103.132,69.884
67.485,103.32,101.997,69.884
68.504,103.32,101.887,68.864
65.445,103.32,101.996,68.864
66.465,103.32,101.99,69.884
67.485,103.32,101.906,71.923
68.504,103.32,101.922,69.884
66.465,103.32,101.913,66.825
71.563,103.32,103.158,71.923
64.425,103.321,101.966,68.864
65.445,103.32,101.993,69.884
63.406,103.32,101.992,67.845
65.445,103.321,101.931,68.864
67.485,103.32,101.908,67.845
64.425,103.32,101.985,68.864
64.425,103.321,102.046,68.864
66.465,103.32,101.95,70.904
65.445,103.32,101.945,68.864
68.504,103.32,101.927,69.884
65.445,103.321,101.897,67.845
67.485,103.32,101.965,71.923
67.485,103.32,101.904,68.864
68.504,103.32,101.906,69.884
64.425,103.321,101.991,69.884
65.445,103.32,101.983,68.864
65.445,103.32,101.989,69.884
67.485,103.321,101.911,69.884
66.465,103.32,101.983,70.904
68.504,103.32,101.856,71.923
66.465,103.32,101.925,71.923
69.524,103.32,101.879,69.884
67.485,103.32,101.989,73.963
70.544,103.32,101.887,70.904
69.524,103.32,101.876,69.884
67.485,103.32,101.948,71.923
67.485,103.32,101.993,70.904
65.445,103.32,101.957,72.943
70.544,103.32,103.155,70.904
66.465,103.32,101.922,66.825
67.485,103.32,101.904,69.884
63.406,103.32,102.02,68.864
67.485,103.32,102.032,69.884
66.465,103.321,101.996,70.904
66.465,103.32,101.976,68.864
64.425,103.32,102.059,67.845
66.465,103.32,102.006,69.884
63.406,103.32,102.033,69.884
66.465,103.32,101.94,66.825
66.465,103.321,101.955,70.904
66.465,103.32,102.128,69.884
64.425,103.32,101.964,70.904
67.485,103.32,101.968,69.884
68.504,103.32,102.015,68.864
68.504,103.32,102.004,68.864
67.485,103.32,101.942,68.864
66.465,103.32,101.99,68.864
66.465,103.32,101.945,69.884
64.425,103.32,101.988,68.864
61.366,103.32,102.079,68.864
66.465,103.32,101.99,69.884
64.425,103.32,101.96,66.825
68.504,103.32,101.893,69.884
68.504,103.32,101.95,71.923
66.465,103.32,101.989,69.884
65.445,103.321,101.956,68.864
64.425,103.32,102.02,68.864
65.445,103.32,101.938,67.845
66.465,103.32,101.942,70.904
68.504,103.32,101.987,71.923
68.504,103.32,101.918,70.904
67.485,103.32,101.906,69.884
64.425,103.321,102.007,69.884
70.544,103.32,103.154,70.904
68.504,103.32,102.029,70.904
66.465,103.32,101.972,69.884
66.465,103.32,101.946,69.884
65.445,103.32,102.006,69.884
68.504,103.32,101.973,74.983
64.425,103.32,101.956,71.923
69.524,103.32,101.949,69.884
68.504,103.32,101.97,71.923
63.406,103.32,102.003,69.884
64.425,103.32,102.015,67.845
66.465,103.32,101.98,70.904
68.504,103.32,103.151,68.864
65.445,103.32,101.994,66.825
70.544,103.32,103.156,70.904
66.465,103.32,101.967,69.884
64.425,103.32,102.037,68.864
67.485,103.32,101.95,67.845
66.465,103.32,101.962,68.864
67.485,103.321,101.904,71.923
66.465,103.32,101.972,70.904
68.504,103.32,102.008,72.943
66.465,103.32,101.925,68.864
65.445,103.321,101.948,66.825
69.524,103.32,101.953,70.904
71.563,103.32,101.931,71.923
72.583,103.32,103.16,72.943
69.524,103.32,101.979,69.884
66.465,103.32,102.009,67.845
67.485,103.321,102.092,69.884
68.504,103.32,101.925,69.884
68.504,103.32,101.914,69.884
64.425,103.32,102.024,67.845
67.485,103.32,102.006,68.864
64.425,103.32,102.052,70.904
63.406,103.32,101.974,66.825
67.485,103.321,102.052,69.884
66.465,103.321,101.988,70.904
66.465,103.32,101.975,71.923
64.425,103.321,101.929,70.904
64.425,103.321,102.065,70.904
66.465,103.32,102.005,70.904
64.425,103.321,101.952,66.825
64.425,103.32,101.985,68.864
65.445,103.32,102.073,70.904
67.485,103.32,101.943,67.845
64.425,103.321,101.981,69.884
64.425,103.32,101.957,69.884
64.425,103.32,102.011,66.825
67.485,103.32,101.957,67.845
64.425,103.32,102.073,68.864
69.524,103.32,101.987,69.884
66.465,103.32,101.991,69.884
69.524,103.32,102.012,69.884
71.563,103.32,103.157,71.923
69.524,103.32,103.146,69.884
64.425,103.32,101.977,65.805
63.406,103.321,101.961,66.825
64.425,103.32,101.967,64.785
58.307,103.32,101.922,66.825
63.406,103.321,101.932,68.864
66.465,103.32,101.965,68.864
64.425,103.32,102.002,67.845
62.386,103.321,101.987,67.845
63.406,103.32,102.022,68.864
63.406,103.32,101.973,68.864
65.445,103.32,101.987,70.904
68.504,103.32,101.958,68.864
64.425,103.32,101.999,68.864
62.386,103.321,101.977,71.923
69.524,103.32,101.956,71.923
68.504,103.32,101.965,68.864
65.445,103.32,101.993,66.825
67.485,103.321,101.894,69.884
67.485,103.32,103.145,67.845
63.406,103.32,102.031,63.766
65.445,103.32,101.988,65.805
67.485,103.32,103.138,67.845
66.465,103.32,102.016,68.864
64.425,103.321,101.987,68.864
64.425,103.32,101.981,66.825
64.425,103.32,102.025,65.805
64.425,103.32,101.963,69.884
67.485,103.32,103.159,67.845
66.465,103.32,101.918,67.845
68.504,103.32,101.899,68.864
67.485,103.321,101.942,71.923
68.504,103.321,101.922,68.864
64.425,103.32,101.962,67.845
66.465,103.32,101.99,69.884
67.485,103.32,101.921,67.845
65.445,103.32,101.961,67.845
63.406,103.321,101.943,65.805
63.406,103.32,101.999,68.864
64.425,103.321,101.965,66.825
65.445,103.321,101.945,68.864
69.524,103.32,103.141,69.884
63.406,103.32,101.993,70.904
66.465,103.32,103.146,66.825
70.544,103.32,103.15,70.904
67.485,103.32,102.039,68.864
66.465,103.321,101.986,66.825
68.504,103.32,103.157,68.864
69.524,103.32,101.921,70.904
64.425,103.32,101.956,68.864
64.425,103.32,101.981,66.825
67.485,103.32,101.985,67.845
65.445,103.32,103.157,65.805
67.485,103.321,102.002,68.864
65.445,103.32,101.921,68.864
67.485,103.32,101.987,68.864
63.406,103.32,101.924,65.805
68.504,103.32,101.946,68.864
71.563,103.32,103.157,71.923
66.465,103.32,102.032,71.923
67.485,103.321,101.93,68.864
68.504,103.32,103.157,68.864
67.485,103.32,101.903,68.864
68.504,103.32,101.952,69.884
68.504,103.32,101.97,71.923
67.485,103.32,101.907,69.884
65.445,103.32,101.948,67.845
69.524,103.32,101.927,70.904
66.465,103.32,101.926,69.884
64.425,103.32,101.992,71.923
67.485,103.321,101.883,69.884
64.425,103.32,101.948,70.904
64.425,103.32,101.909,67.845
63.406,103.32,101.981,65.805
67.485,103.32,101.985,70.904
67.485,103.32,101.907,69.884
66.465,103.321,103.13,66.825
66.465,103.32,103.16,66.825
64.425,103.321,102.004,67.845
66.465,103.32,101.94,68.864
68.504,103.32,101.923,69.884
65.445,103.32,101.965,69.884
68.504,103.32,102.007,68.864
68.504,103.321,103.144,68.864
68.504,103.321,101.963,69.884
67.485,103.32,103.125,67.845
69.524,103.32,101.905,69.884
68.504,103.321,103.135,68.864
66.465,103.32,102.004,68.864
66.465,103.321,101.982,68.864
66.465,103.32,102.028,66.825
66.465,103.32,101.96,68.864
64.425,103.32,102.008,65.805
65.445,103.32,101.987,68.864
68.504,103.32,102.008,68.864
67.485,103.32,101.952,67.845
70.544,103.32,103.156,70.904
67.485,103.32,103.154,67.845
69.524,103.32,103.156,69.884
68.504,103.32,102.01,68.864
68.504,103.32,103.157,68.864
67.485,103.32,101.986,69.884
66.465,103.32,102.04,69.884
61.366,103.32,102.008,63.766
66.465,103.32,102.088,66.825
62.386,103.32,102.027,69.884
66.465,103.32,101.921,66.825
63.406,103.32,102.034,68.864
67.485,103.32,101.876,68.864
66.465,103.321,101.88,68.864
66.465,103.32,101.956,71.923
69.524,103.32,101.907,69.884
64.425,103.32,102.018,71.923
65.445,103.32,101.96,69.884
70.544,103.32,103.155,70.904
64.425,103.32,101.991,67.845
66.465,103.321,102.004,69.884
66.465,103.321,102.002,68.864
64.425,103.32,102.006,70.904
64.425,103.321,101.977,71.923
66.465,103.32,101.997,72.943
61.366,103.32,101.983,68.864
64.425,103.321,102.012,69.884
66.465,103.32,101.941,69.884
61.366,103.32,101.966,69.884
64.425,103.32,101.968,70.904
66.465,103.32,101.873,69.884
64.425,103.32,101.916,69.884
62.386,103.32,101.99,69.884
64.425,103.32,101.93,68.864
67.485,103.32,101.972,68.864
73.603,103.32,103.158,73.963
67.485,103.32,101.991,70.904
68.504,103.32,103.144,68.864
72.583,103.32,103.152,72.943
68.504,103.32,101.924,68.864
68.504,103.32,101.925,69.884
66.465,103.32,103.152,66.825
64.425,103.32,101.957,71.923
68.504,103.32,101.892,70.904
68.504,103.321,101.92,70.904
68.504,103.32,101.883,69.884
68.504,103.32,101.933,70.904
68.504,103.32,101.865,70.904
68.504,103.321,101.923,70.904
68.504,103.32,101.907,69.884
67.485,103.32,101.892,69.884
68.504,103.32,101.965,71.923
70.544,103.32,103.155,70.904
69.524,103.32,102.012,70.904
67.485,103.321,102.011,69.884
66.465,103.321,101.967,66.825
70.544,103.32,101.912,70.904
65.445,103.32,101.921,70.904
66.465,103.32,101.99,70.904
65.445,103.32,101.969,73.963
66.465,103.32,102.027,67.845
66.465,103.321,101.93,71.923
69.524,103.32,103.157,69.884
70.544,103.321,103.157,70.904
70.544,103.32,103.156,70.904
66.465,103.32,103.149,66.825
67.485,103.32,101.999,67.845
69.524,103.32,103.158,69.884
71.563,103.32,103.157,71.923
68.504,103.32,101.887,69.884
63.406,103.32,101.945,65.805
65.445,103.32,101.967,74.983
68.504,103.32,101.91,71.923
66.465,103.32,101.973,69.884
70.544,103.32,101.986,71.923
65.445,103.32,102.0,72.943
69.524,103.32,103.159,69.884
70.544,103.32,103.154,70.904
68.504,103.32,101.925,71.923
66.465,103.32,102.013,69.884
64.425,103.32,101.962,71.923
66.465,103.321,102.042,70.904
66.465,103.32,102.009,69.884
66.465,103.32,102.082,73.963
65.445,103.32,102.008,68.864
65.445,103.32,102.069,71.923
70.544,103.32,103.152,70.904
66.465,103.32,101.947,69.884
69.524,103.32,102.052,70.904
68.504,103.32,103.143,68.864
67.485,103.32,102.0,72.943
71.563,103.32,103.152,71.923
66.465,103.32,102.04,67.845
63.406,103.32,101.996,69.884
63.406,103.321,102.034,68.864
68.504,103.321,101.956,70.904
67.485,103.32,101.956,68.864
67.485,103.32,101.929,68.864
67.485,103.32,101.959,68.864
66.465,103.32,102.006,69.884
67.485,103.32,102.005,68.864
67.485,103.32,102.0,67.845
67.485,103.32,102.032,71.923
71.563,103.32,103.16,71.923
67.485,103.32,101.968,68.864
67.485,103.321,102.006,68.864
69.524,103.32,103.156,69.884
65.445,103.32,102.029,67.845
66.465,103.32,101.959,71.923
66.465,103.32,101.929,73.963
66.465,103.32,102.041,71.923
68.504,103.32,101.964,70.904
65.445,103.32,102.041,73.963
68.504,103.32,101.95,71.923
66.465,103.32,102.017,69.884
68.504,103.32,102.005,70.904
68.504,103.32,101.994,69.884
67.485,103.321,101.947,68.864
68.504,103.32,103.138,68.864
69.524,103.32,101.981,70.904
69.524,103.32,103.131,69.884
65.445,103.32,101.977,69.884
65.445,103.32,102.016,74.983
66.465,103.32,102.018,67.845
66.465,103.321,102.001,70.904
64.425,103.32,101.984,67.845
66.465,103.32,102.023,66.825
66.465,103.32,102.011,68.864
67.485,103.32,103.158,67.845
67.485,103.32,103.135,67.845
66.465,103.32,102.015,66.825
64.425,103.32,102.01,67.845
70.544,103.32,101.902,71.923
67.485,103.32,101.922,71.923
67.485,103.32,101.894,71.923
69.524,103.32,101.949,70.904
68.504,103.321,101.994,77.022
68.504,103.32,101.955,69.884
66.465,103.32,101.989,72.943
66.465,103.32,102.007,70.904
69.524,103.32,101.916,69.884
73.603,103.32,103.158,73.963
71.563,103.32,103.153,71.923
74.623,103.321,103.155,74.983
67.485,103.32,102.01,67.845
71.563,103.32,103.154,71.923
69.524,103.32,101.973,71.923
69.524,103.32,103.15,69.884
67.485,103.32,103.147,67.845
67.485,103.32,101.939,68.864
65.445,103.32,102.029,68.864
71.563,103.32,103.152,71.923
71.563,103.32,103.152,71.923
68.504,103.32,102.013,70.904
66.465,103.32,101.987,70.904
67.485,103.321,101.982,68.864
69.524,103.32,101.967,71.923
66.465,103.321,101.932,71.923
66.465,103.32,102.053,73.963
67.485,103.32,101.996,71.923
71.563,103.32,102.027,72.943
66.465,103.32,101.982,71.923
67.485,103.32,101.951,71.923
72.583,103.32,103.153,72.943
68.504,103.321,101.992,69.884
69.524,103.32,101.948,69.884
67.485,103.32,102.01,69.884
69.524,103.32,101.997,71.923
72.583,103.32,101.968,73.963
71.563,103.321,102.0,71.923
68.504,103.32,101.914,68.864
66.465,103.32,102.055,71.923
67.485,103.32,102.018,68.864
66.465,103.32,102.087,72.943
67.485,103.32,101.96,71.923
66.465,103.321,102.011,68.864
67.485,103.32,102.026,69.884
69.524,103.321,102.021,69.884
69.524,103.32,103.156,69.884
66.465,103.321,102.022,70.904
68.504,103.32,102.003,74.983
68.504,103.32,102.035,72.943
66.465,103.32,101.999,70.904
66.465,103.32,102.01,73.963
68.504,103.32,101.986,70.904
65.445,103.32,102.071,73.963
63.406,103.32,101.924,67.845
64.425,103.32,102.042,69.884
64.425,103.321,102.022,69.884
67.485,103.32,102.0,70.904
69.524,103.32,101.988,73.963
67.485,103.32,101.891,69.884
66.465,103.32,101.982,69.884
70.544,103.32,101.945,72.943
66.465,103.32,102.008,68.864
70.544,103.32,103.153,70.904
67.485,103.32,102.039,70.904
68.504,103.32,101.935,69.884
67.485,103.32,102.013,70.904
67.485,103.32,101.902,68.864
67.485,103.321,101.915,67.845
69.524,103.32,101.941,69.884
66.465,103.32,102.004,73.963
68.504,103.321,101.901,69.884
69.524,103.32,101.992,69.884
69.524,103.321,102.071,73.963
67.485,103.32,102.012,69.884
67.485,103.32,102.011,70.904
68.504,103.321,101.941,71.923
69.524,103.32,103.144,69.884
66.465,103.32,102.078,69.884
66.465,103.32,102.016,69.884
67.485,103.32,102.014,71.923
66.465,103.32,102.04,69.884
66.465,103.32,101.986,71.923
70.544,103.32,102.073,70.904
67.485,103.32,101.956,67.845
67.485,103.32,101.919,70.904
67.485,103.32,101.917,69.884
66.465,103.32,102.056,70.904
69.524,103.321,103.157,69.884
65.445,103.321,101.981,72.943
66.465,103.32,101.906,70.904
68.504,103.32,101.903,69.884
66.465,103.32,101.987,70.904
68.504,103.321,101.902,70.904
65.445,103.32,101.968,68.864
68.504,103.32,101.969,71.923
68.504,103.32,101.877,69.884
69.524,103.32,101.871,70.904
69.524,103.32,103.155,69.884
67.485,103.32,101.965,70.904
67.485,103.32,101.925,72.943
66.465,103.32,101.903,69.884
69.524,103.321,101.942,71.923
70.544,103.32,101.929,70.904
67.485,103.32,102.019,71.923
71.563,103.32,103.158,71.923
71.563,103.32,101.983,71.923
67.485,103.32,101.926,80.081
67.485,103.32,101.999,71.923
66.465,103.32,101.987,69.884
68.504,103.32,101.926,69.884
71.563,103.32,101.946,71.923
66.465,103.32,102.073,72.943
67.485,103.32,101.983,68.864
66.465,103.32,102.006,70.904
68.504,103.32,102.024,68.864
68.504,103.321,102.006,70.904
69.524,103.321,101.965,70.904
69.524,103.32,101.963,71.923
67.485,103.321,101.924,72.943
68.504,103.32,101.977,70.904
68.504,103.321,101.952,71.923
71.563,103.32,103.156,71.923
73.603,103.32,103.151,73.963
70.544,103.321,101.975,71.923
66.465,103.32,101.906,71.923
66.465,103.32,101.934,71.923
69.524,103.321,101.888,69.884
68.504,103.32,102.004,70.904
68.504,103.32,101.951,69.884
71.563,103.32,101.963,72.943
69.524,103.32,103.152,69.884
66.465,103.321,101.991,71.923
69.524,103.32,101.95,71.923
69.524,103.32,101.913,69.884
70.544,103.32,103.158,70.904
71.563,103.32,101.911,71.923
69.524,103.32,101.943,70.904
67.485,103.32,102.009,69.884
71.563,103.32,103.154,71.923
66.465,103.321,102.018,71.923
65.445,103.321,101.91,68.864
67.485,103.32,101.957,72.943
64.425,103.32,101.903,68.864
71.563,103.32,103.157,71.923
69.524,103.32,102.023,70.904
65.445,103.32,102.026,69.884
69.524,103.321,103.154,69.884
66.465,103.32,101.996,71.923
66.465,103.32,101.907,69.884
66.465,103.32,101.918,66.825
67.485,103.32,101.921,68.864
65.445,103.32,101.91,68.864
64.425,103.321,101.966,69.884
66.465,103.32,101.97,68.864
66.465,103.32,102.012,70.904
65.445,103.32,101.994,68.864
66.465,103.32,101.995,68.864
70.544,103.32,103.15,70.904
69.524,103.32,102.018,70.904
66.465,103.32,101.943,71.923
67.485,103.32,102.083,70.904
66.465,103.32,102.004,68.864
71.563,103.32,103.152,71.923
68.504,103.32,102.002,70.904
65.445,103.32,101.981,70.904
65.445,103.32,101.96,68.864
66.465,103.32,102.002,68.864
70.544,103.32,101.999,70.904
66.465,103.32,102.026,70.904
65.445,103.32,101.991,69.884
68.504,103.321,101.971,68.864
69.524,103.321,103.142,69.884
68.504,103.32,101.897,70.904
67.485,103.321,101.943,69.884
66.465,103.32,101.907,69.884
71.563,103.32,103.155,71.923
66.465,103.32,101.961,72.943
70.544,103.32,101.962,70.904
74.623,103.32,103.159,74.983
69.524,103.32,102.056,72.943
68.504,103.32,101.965,69.884
69.524,103.321,101.841,71.923
64.425,103.32,101.932,70.904
64.425,103.32,102.04,71.923
68.504,103.321,101.967,69.884
68.504,103.32,103.13,68.864
68.504,103.321,103.129,68.864
70.544,103.32,103.159,70.904
65.445,103.32,101.948,67.845
66.465,103.32,101.977,66.825
66.465,103.32,101.975,69.884
66.465,103.32,101.924,67.845
66.465,103.321,102.014,68.864
65.445,103.32,101.984,74.983
69.524,103.32,101.899,70.904
64.425,103.321,102.036,69.884
64.425,103.32,101.958,69.884
64.425,103.32,102.012,72.943
68.504,103.32,101.933,71.923
64.425,103.321,101.91,72.943
63.406,103.321,101.912,67.845
66.465,103.32,102.055,69.884
65.445,103.32,101.943,70.904
63.406,103.321,101.97,68.864
66.465,103.32,101.934,68.864
66.465,103.32,101.909,68.864
69.524,103.32,101.889,71.923
69.524,103.32,103.154,69.884
66.465,103.32,101.888,69.884
68.504,103.32,102.053,71.923
65.445,103.32,102.005,68.864
66.465,103.32,103.158,66.825
69.524,103.32,103.148,69.884
63.406,103.32,102.042,66.825
66.465,103.32,101.928,69.884
63.406,103.321,102.002,70.904
67.485,103.32,101.886,69.884
62.386,103.32,101.897,72.943
69.524,103.32,101.93,71.923
64.425,103.32,101.987,70.904
67.485,103.32,101.922,69.884
66.465,103.32,101.902,69.884
69.524,103.32,102.031,70.904
69.524,103.32,101.907,71.923
68.504,103.32,101.949,70.904
67.485,103.32,101.951,71.923
70.544,103.32,103.155,70.904
68.504,103.32,101.978,69.884
68.504,103.32,101.996,71.923
64.425,103.32,101.95,68.864
63.406,103.32,102.009,67.845
64.425,103.32,102.01,69.884
68.504,103.32,101.968,69.884
70.544,103.32,101.988,70.904
67.485,103.32,101.887,68.864
72.583,103.32,103.157,72.943
68.504,103.32,102.014,72.943
67.485,103.32,101.941,69.884
68.504,103.32,101.933,69.884
66.465,103.32,102.019,70.904
65.445,103.321,101.908,68.864
65.445,103.32,101.966,68.864
66.465,103.32,101.961,69.884
70.544,103.32,103.155,70.904
66.465,103.32,101.976,70.904
65.445,103.32,101.965,69.884
63.406,103.32,101.956,70.904
66.465,103.321,102.003,72.943
65.445,103.32,101.909,67.845
64.425,103.32,101.989,69.884
64.425,103.32,101.967,71.923
64.425,103.32,102.036,72.943
66.465,103.32,102.008,69.884
66.465,103.32,101.952,71.923
65.445,103.32,101.898,68.864
