X_07,X_08,X_09
25.92,225.4,223.46
25.94,225.27,216.86
25.95,100.64,187.25
26.51,108.19,264.8
26.1,109.26,220.14
28.07,114.34,299.15
26.33,107.73,239.54
26.15,70.81,215.08
26.07,101.69,240.4
26.13,112.98,231.2
26.79,83.35,266.55
25.96,102.48,187.35
25.62,99.35,270.28
26.53,186.53,267.61
25.92,222.94,227.1
26.2,108.8,247.91
25.95,212.38,274.14
26.4,378.59,243.72
26.69,217.9,238.46
26.75,237.96,219.06
25.71,63.15,198.5
26.87,116.64,244.71
26.18,104.37,246.22
25.92,234.17,169.35
26.44,214.94,266.38
26.62,225.72,260.21
25.92,232.77,245.43
26.48,361.66,177.59
26.45,112.56,238.01
25.82,97.83,229.58
26.26,236.14,232.69
25.72,101.08,184.42
26.96,110.99,271.47
26.49,108.12,255.47
25.86,219.2,211.84
26.91,63.01,242.0
25.95,107.52,223.66
26.32,114.29,204.71
26.5,98.59,234.19
25.62,105.96,198.87
26.73,74.46,255.9
25.59,105.05,223.25
25.81,105.99,210.22
26.11,105.9,217.53
26.35,113.27,194.36
25.93,114.85,208.01
26.67,73.11,252.99
25.99,215.18,155.32
26.22,98.2,175.0
26.68,114.42,185.15
26.44,188.49,174.89
25.94,111.81,208.28
26.02,96.81,213.31
26.15,112.38,177.74
25.64,105.32,183.34
26.66,114.59,234.56
26.23,112.3,256.7
26.18,102.35,240.45
26.03,114.88,205.48
27.66,91.22,254.63
26.08,113.53,193.17
26.71,104.45,220.9
25.95,94.98,229.17
27.03,114.03,245.28
26.47,101.94,257.87
26.22,108.48,243.79
26.68,73.71,252.02
26.3,103.85,196.62
26.12,112.4,193.65
26.4,114.89,226.33
26.64,112.84,231.69
25.96,108.86,234.43
26.37,85.36,234.46
25.62,100.42,242.13
26.69,77.08,212.04
26.19,107.27,203.8
26.32,104.92,217.98
26.07,109.85,208.22
26.13,108.93,255.8
26.2,112.11,259.29
26.44,114.56,224.54
25.67,112.6,164.27
25.83,85.43,246.03
26.32,115.07,236.89
25.72,122.47,228.44
28.15,100.88,247.84
29.13,102.95,184.36
25.78,113.8,197.34
27.46,110.57,293.47
25.3,105.76,227.68
29.51,228.88,275.0
28.74,103.9,260.82
29.34,103.42,267.2
26.23,113.04,211.61
26.39,103.74,232.84
26.58,106.43,227.95
26.27,106.26,226.05
26.27,112.68,177.68
25.58,103.49,231.07
26.13,111.5,245.82
27.05,114.51,257.78
26.54,58.06,241.29
28.96,488.54,244.65
29.49,347.16,247.78
28.64,234.38,224.24
29.44,234.78,256.07
30.15,65.95,269.91
26.45,107.11,186.97
26.13,113.68,233.79
26.56,117.5,216.54
26.9,112.51,233.08
26.19,106.96,238.62
26.02,114.18,268.45
25.88,122.75,249.15
25.75,108.25,254.76
26.03,54.7,189.59
25.95,107.85,246.38
26.76,73.0,168.3
26.63,112.3,190.24
25.68,115.31,245.94
26.32,106.43,162.18
26.01,114.46,279.72
25.62,88.55,238.18
26.01,106.54,175.89
25.56,117.46,273.41
26.21,112.1,157.76
26.88,83.18,217.25
26.6,113.3,175.65
25.72,102.97,232.06
25.88,102.78,270.54
26.17,109.96,179.01
26.38,63.21,184.57
25.48,87.39,246.66
26.23,96.7,187.89
25.62,59.34,158.02
26.04,102.81,201.17
25.93,87.67,251.33
25.51,93.14,226.18
27.15,114.12,176.45
25.91,92.89,208.67
26.63,219.32,211.89
26.19,119.37,215.12
26.73,112.07,216.93
26.07,106.72,251.33
26.83,108.07,250.99
26.77,115.34,254.33
25.94,111.33,226.09
28.33,102.13,275.2
27.83,97.55,303.46
25.21,100.78,264.74
25.54,60.62,175.69
26.25,102.65,269.4
25.75,98.82,181.17
25.51,95.2,250.45
28.91,76.89,175.04
28.38,75.58,281.81
28.75,77.24,274.77
29.39,116.07,248.42
28.42,101.57,239.15
26.52,113.06,222.41
25.51,118.35,252.61
25.64,99.38,206.91
26.09,112.3,211.5
26.31,107.04,232.56
25.68,101.18,244.61
27.45,232.99,276.9
25.68,90.85,252.95
26.0,114.67,254.63
29.41,129.67,241.94
26.0,106.59,232.32
25.75,105.16,222.79
26.22,104.38,234.91
25.71,98.81,240.62
25.84,113.0,201.04
28.32,69.37,253.25
28.3,112.4,180.43
28.32,102.58,357.2
28.82,113.55,246.03
27.83,122.16,186.34
28.46,369.46,256.57
25.81,107.36,258.04
28.16,239.8,271.49
28.5,118.91,241.48
28.47,113.07,277.11
28.8,114.94,251.5
26.03,110.89,248.81
28.26,240.94,176.68
28.89,70.18,236.98
29.16,114.45,272.69
29.01,109.23,286.53
28.15,102.24,255.56
29.55,116.83,199.19
24.65,119.46,183.43
28.66,94.68,181.43
28.9,96.88,193.88
24.82,94.0,195.44
25.44,89.44,193.84
26.95,67.27,169.27
26.66,114.04,178.8
28.8,101.65,267.11
28.05,102.64,253.81
29.19,103.16,243.9
28.19,101.78,241.33
28.74,103.56,274.27
28.28,101.93,254.65
28.46,102.26,259.46
25.01,107.59,255.49
28.93,76.58,192.57
29.26,79.78,280.22
28.83,101.57,193.99
28.53,78.43,251.07
28.6,102.27,246.05
28.59,114.04,240.79
28.82,106.52,248.06
28.13,101.19,194.81
26.43,115.05,231.11
25.02,84.83,232.34
25.1,95.63,167.29
24.47,82.9,242.54
25.86,107.48,249.48
24.85,107.09,261.55
26.22,91.29,197.38
25.46,111.41,275.24
28.5,2358.07,619.9
28.46,1493.87,37.58
34.37,1516.97,37.58
32.71,255.54,37.58
28.18,1408.69,37.58
25.18,81.28,239.87
30.13,1399.89,37.58
25.41,109.6,201.95
25.64,104.88,181.34
26.21,98.8,232.41
26.31,99.77,262.84
25.15,95.96,239.33
25.71,60.12,256.48
24.75,106.27,206.69
26.27,109.14,247.35
28.39,131.04,276.45
28.38,120.75,241.25
28.28,106.41,286.32
28.43,111.02,198.3
27.91,113.08,282.85
28.49,108.56,260.23
28.42,93.71,291.26
26.03,2363.93,343.34
27.5,1388.77,37.58
26.56,2334.84,37.58
26.62,110.71,262.84
24.6,85.59,236.4
25.92,99.45,180.33
25.89,102.75,175.91
26.52,111.08,163.45
28.55,230.98,227.75
25.38,95.76,245.92
25.41,103.27,199.19
25.77,105.0,178.02
28.38,1393.63,37.58
28.17,2377.93,37.58
26.79,94.46,155.71
163.86,95.14,134.52
28.95,115.31,179.79
25.48,85.72,243.74
25.8,103.02,254.05
28.21,100.55,258.45
29.2,110.43,273.95
26.13,97.56,235.58
29.45,114.45,264.59
29.34,114.99,268.36
27.81,117.12,185.54
29.15,110.97,197.77
27.57,116.13,266.19
28.25,246.02,272.22
28.56,116.02,247.93
28.46,78.68,240.92
29.25,116.02,261.19
28.78,102.85,254.41
27.78,105.21,195.46
25.68,117.6,187.53
25.62,133.07,200.91
28.89,117.0,270.43
27.23,231.52,239.24
28.76,115.53,249.15
29.52,105.45,268.12
29.08,115.48,190.69
29.13,125.26,251.18
26.77,113.64,188.45
27.42,102.1,191.49
27.73,115.56,196.45
24.97,70.03,190.93
25.35,80.3,190.69
28.36,228.39,237.13
29.91,342.86,274.35
29.06,101.76,246.29
28.92,361.58,240.47
29.44,222.46,251.44
29.56,235.97,272.65
29.18,247.03,240.21
29.33,229.81,280.72
28.39,219.49,269.4
28.35,346.01,184.53
28.87,103.26,242.36
28.68,102.69,234.0
28.44,119.49,253.34
29.55,103.59,256.14
28.68,100.34,193.0
29.54,103.5,259.76
28.33,111.27,262.28
27.73,112.59,237.23
27.65,104.17,263.28
27.75,102.72,254.93
28.03,109.95,237.86
28.65,118.86,258.19
29.6,120.65,240.64
28.68,229.1,252.95
29.67,247.92,262.97
29.18,72.54,234.93
29.15,216.05,249.09
28.35,394.81,262.03
28.99,104.12,271.4
28.44,114.26,244.0
27.97,115.2,238.34
29.36,127.91,241.53
26.39,471.65,205.35
28.07,227.58,160.69
28.75,122.71,271.01
29.15,116.64,258.66
29.52,331.43,271.81
27.91,239.58,294.36
28.76,118.67,271.72
27.63,66.65,249.98
27.73,118.49,255.36
28.68,117.61,261.7
28.33,117.79,291.36
28.0,76.84,107.36
27.99,103.14,241.93
26.72,104.11,245.99
28.28,102.36,244.13
27.42,76.08,234.05
28.14,116.33,254.59
28.06,368.45,277.33
27.47,232.74,278.56
28.01,73.62,236.87
27.62,230.65,238.44
27.78,97.31,276.12
27.29,348.81,271.19
29.58,251.94,276.01
27.56,242.89,246.51
28.27,98.69,285.85
27.42,327.32,290.89
29.01,228.6,282.59
26.87,73.72,232.28
26.9,102.06,240.42
27.79,114.25,258.19
27.59,364.4,280.03
27.95,230.34,265.9
29.83,94.98,263.1
28.92,93.69,256.76
29.43,115.1,249.28
28.53,102.83,258.27
29.81,93.11,244.13
27.9,357.36,273.38
29.52,124.34,193.84
29.04,235.26,284.34
28.55,124.15,249.54
28.28,122.2,260.45
28.52,121.83,258.45
29.09,103.59,256.64
29.11,102.98,254.29
28.82,123.19,253.57
28.33,122.9,233.92
29.33,112.13,241.35
28.13,227.61,249.72
27.55,74.87,252.19
27.9,239.78,278.39
27.66,68.53,249.87
29.54,59.25,263.55
27.98,227.46,259.31
27.45,360.52,260.97
28.19,355.52,253.85
28.99,113.1,263.06
29.67,105.11,268.43
28.69,102.54,258.75
29.17,113.59,267.37
28.46,119.89,181.3
28.26,221.75,278.88
28.91,104.57,258.34
26.96,240.94,280.76
27.72,105.22,260.09
28.87,113.11,257.07
28.02,115.1,262.89
28.27,218.44,268.34
29.08,102.8,267.87
27.67,350.49,274.16
27.89,243.23,267.78
28.08,378.1,301.06
28.31,356.76,259.29
27.43,235.36,272.13
29.42,122.84,260.26
29.61,104.4,262.28
29.61,104.24,265.86
29.21,101.94,256.21
27.99,334.88,253.85
29.26,489.79,264.78
28.46,101.74,240.02
28.51,103.18,251.35
28.28,125.97,261.06
28.16,115.07,256.05
27.49,357.25,254.57
28.29,99.37,173.1
27.25,213.35,242.58
27.61,72.89,244.07
28.14,242.06,267.05
28.5,101.07,252.97
29.37,102.4,252.26
28.7,377.69,248.66
28.97,228.47,256.7
29.31,237.6,246.05
27.33,109.81,251.72
28.84,101.81,256.7
29.13,63.01,268.53
29.0,100.83,249.97
28.35,102.65,248.18
28.6,109.58,255.93
28.44,115.59,269.1
28.97,112.82,267.74
29.51,104.29,263.86
28.58,100.8,262.76
29.21,103.23,257.78
30.14,111.87,255.02
27.8,97.57,278.28
28.29,65.74,283.84
28.1,224.83,297.12
27.66,381.0,241.7
26.28,209.0,165.04
28.04,98.75,251.4
28.31,110.33,260.0
27.58,76.22,267.54
27.67,242.59,264.1
27.85,107.56,257.02
27.79,113.56,246.83
28.08,110.28,256.81
28.56,111.46,247.86
28.39,98.2,283.67
28.84,115.89,280.07
28.14,112.52,265.58
27.91,359.72,244.46
27.44,116.75,278.23
28.69,103.42,237.06
27.27,242.78,267.72
27.5,108.97,235.4
26.66,107.16,239.52
27.53,85.45,256.35
29.1,103.9,252.05
26.79,222.91,229.39
26.88,97.66,246.46
27.25,232.47,244.63
28.16,235.55,241.61
27.46,233.09,245.82
27.92,111.77,252.93
29.32,246.9,266.36
29.42,232.47,245.75
28.47,101.97,255.8
28.86,102.03,274.83
27.62,109.52,182.46
29.27,111.1,248.96
28.98,116.24,258.08
28.72,116.4,259.31
28.77,117.97,262.87
28.18,118.09,269.92
28.99,111.01,183.22
28.45,100.37,265.0
27.9,119.35,256.03
28.7,100.87,251.83
27.93,116.89,177.03
27.33,96.24,244.85
28.61,117.85,109.64
29.17,112.64,277.24
27.03,80.63,284.77
28.32,77.71,248.59
28.41,116.62,285.05
27.24,104.99,266.94
27.79,96.96,255.71
27.92,117.97,283.97
28.4,110.55,236.09
28.97,132.19,266.47
28.79,114.27,173.9
29.58,118.82,265.19
28.44,371.22,233.7
30.31,104.3,284.96
28.3,102.2,246.31
27.48,111.21,242.21
29.63,123.43,286.28
29.09,112.35,167.63
29.82,102.85,241.44
28.17,114.56,228.09
28.55,101.87,249.0
29.19,115.67,257.82
29.87,109.69,246.85
28.63,111.86,259.83
30.02,247.75,258.9
28.74,102.03,254.89
27.84,68.49,248.87
27.97,97.83,255.41
29.25,113.37,263.0
27.94,207.4,230.81
29.14,102.37,255.64
27.51,96.75,248.72
27.96,360.03,241.53
29.04,121.57,273.41
29.01,102.58,243.59
28.64,101.71,249.74
28.97,120.34,258.64
28.2,227.93,251.2
28.78,111.61,263.34
28.27,118.0,253.42
28.74,113.61,240.14
30.22,80.01,263.6
28.66,117.3,253.38
29.82,92.78,270.07
28.28,234.66,260.0
28.41,103.63,253.86
28.5,100.64,255.52
28.62,125.32,289.38
27.83,124.14,257.18
27.95,101.8,251.05
28.66,114.59,265.34
29.8,119.96,314.28
28.84,114.35,266.7
29.19,115.27,257.37
28.37,116.9,253.79
29.02,117.55,259.29
28.66,121.34,262.13
28.37,74.65,259.27
28.72,234.54,250.69
28.64,119.68,239.93
28.7,118.9,266.32
27.96,102.68,243.34
28.67,114.92,244.43
28.91,116.61,257.54
28.3,114.98,265.84
27.62,114.73,252.13
28.34,98.7,254.11
27.65,96.52,245.41
28.28,100.55,243.77
27.69,205.59,189.79
28.77,231.67,248.42
28.17,101.5,245.38
27.29,238.0,218.67
27.41,242.03,261.79
27.91,350.49,253.9
27.94,96.79,257.46
28.72,246.04,266.64
27.85,114.27,265.93
28.52,120.77,259.07
28.77,103.58,257.82
27.91,121.29,272.55
28.49,234.43,247.93
28.99,115.84,260.21
28.11,103.85,239.89
29.01,245.46,246.16
29.12,115.47,256.48
28.24,236.61,246.5
28.79,117.48,275.84
28.83,118.84,257.02
28.59,107.68,190.67
28.54,100.68,248.81
27.77,103.35,242.75
28.77,121.37,257.05
28.34,117.36,262.86
29.22,118.53,268.64
29.26,114.17,261.72
27.78,111.97,255.56
28.48,117.82,259.24
28.04,114.78,237.32
28.54,120.11,260.77
27.94,116.47,228.61
28.39,123.35,265.6
28.75,114.08,187.63
28.24,261.53,244.48
29.1,248.58,264.33
28.35,129.48,229.88
28.07,128.64,244.35
29.48,115.31,255.92
28.56,218.57,248.59
28.79,365.18,262.71
29.6,127.23,254.95
28.76,250.38,238.23
28.57,113.99,239.58
28.53,117.09,256.33
28.85,116.86,241.91
28.74,112.39,265.56
28.46,219.57,267.78
28.09,229.58,266.9
28.82,121.27,138.03
28.39,107.6,261.19
29.91,104.16,265.88
29.12,101.25,251.89
29.89,223.51,265.65
28.0,231.73,360.64
27.73,70.0,234.82
26.4,76.74,247.28
28.06,236.0,261.38
29.25,116.56,254.27
28.01,116.94,247.13
28.09,117.43,244.57
29.29,117.61,241.87
28.37,103.73,239.03
29.01,116.51,276.14
29.31,116.04,269.4
28.46,234.47,242.93
28.04,225.9,242.08
26.19,115.1,240.86
28.24,113.41,268.17
28.21,113.06,283.28
29.25,117.67,141.46
28.39,76.23,133.83
28.57,130.65,260.95
28.36,121.65,131.11
28.3,120.87,285.52
28.95,116.69,280.26
28.52,113.7,203.07
28.4,113.28,254.03
28.54,117.86,258.56
27.81,109.08,219.97
28.03,114.19,272.18
27.4,117.06,230.81
27.59,99.48,250.6
27.78,112.35,249.98
27.85,109.53,238.34
27.84,114.48,276.17
27.98,115.7,250.67
28.44,116.4,262.44
28.05,238.29,254.35
27.07,110.36,221.97
27.47,130.11,247.21
28.11,73.62,253.51
26.57,115.17,229.67
27.31,222.27,240.96
27.86,111.6,259.42
27.7,236.63,243.47
28.42,66.95,292.12
27.85,348.33,270.88
27.85,97.85,179.9
28.59,117.72,292.59
28.27,112.2,256.33
28.27,122.98,251.48
29.18,113.48,251.27
29.07,114.33,131.48
28.09,126.55,264.57
28.58,114.82,193.61
28.03,118.23,178.93
28.37,122.15,279.87
28.97,115.63,332.94
28.17,112.78,248.18
28.04,111.33,241.59
26.84,87.58,247.9
26.89,64.54,241.12
25.86,73.61,241.48
28.79,111.6,263.3
27.75,75.03,243.34
28.85,76.93,256.18
28.24,85.01,279.83
29.01,114.92,263.81
28.94,110.84,247.15
30.47,105.27,262.11
27.74,121.57,258.9
28.15,116.52,272.74
28.08,113.66,267.91
27.74,116.65,254.52
28.24,124.57,130.34
28.46,112.62,206.52
27.58,209.92,249.22
27.06,112.57,249.22
27.37,110.54,266.72
28.79,114.27,277.98
28.19,88.32,247.63
28.83,114.62,269.68
28.84,114.03,195.26
27.36,101.15,244.37
28.54,132.67,257.39
28.05,123.32,271.66
27.72,118.61,258.45
28.18,123.05,262.02
29.3,116.75,241.85
28.7,249.28,269.4
28.56,345.87,274.07
28.9,103.61,251.27
29.47,118.84,183.11
30.52,106.08,225.75
30.05,118.42,223.68
28.86,118.98,154.31
27.12,111.51,273.52
27.48,119.95,270.54
26.68,222.88,285.43
27.83,116.91,260.15
28.27,112.53,257.09
27.15,112.9,277.5
27.07,318.42,249.61
28.45,91.66,241.42
28.6,114.91,269.38
27.93,115.91,264.96
27.54,117.44,257.52
27.83,109.18,270.02
27.35,114.69,283.39
26.82,116.26,246.63
27.57,223.38,264.09
26.34,108.8,237.39
27.88,111.28,266.32
27.32,80.94,245.38
27.59,114.13,284.46
26.54,107.31,243.14
26.52,108.78,265.15
28.13,113.84,253.53
27.33,111.46,274.14
27.94,113.51,257.69
27.48,111.25,287.18
27.93,115.02,250.1
26.83,103.04,267.78
26.91,108.88,246.85
26.27,82.27,240.15
27.67,125.18,296.39
26.45,208.84,269.29
27.51,120.43,290.39
27.63,115.89,250.23
27.61,112.61,286.62
27.67,117.0,276.51
27.66,122.79,280.35
27.16,112.12,244.03
26.64,72.26,252.86
27.55,221.1,249.76
26.95,80.65,240.12
27.41,68.08,233.7
27.14,107.7,251.57
27.16,109.02,244.52
27.6,114.44,259.16
27.33,329.11,250.67
26.64,79.13,270.8
26.44,77.83,289.19
27.16,70.97,243.94
27.43,217.59,259.65
27.0,114.39,290.65
27.42,113.02,239.8
27.48,115.01,265.99
27.42,111.94,239.33
27.39,115.42,249.54
28.77,113.1,249.01
27.13,109.97,246.81
26.64,115.06,246.33
27.34,74.06,242.64
27.61,111.13,248.98
27.82,191.33,185.65
27.51,66.86,255.6
27.1,82.12,230.38
28.11,74.61,238.21
27.55,112.45,253.45
26.72,120.32,245.9
27.18,309.48,249.37
28.08,109.52,281.45
27.51,74.61,188.97
26.48,65.24,246.98
27.45,221.76,279.94
27.07,222.61,253.01
27.6,216.55,279.01
27.22,73.88,265.75
27.13,191.05,276.21
27.1,80.3,266.18
27.14,108.19,236.54
26.47,113.18,224.99
26.79,110.42,272.8
26.67,109.95,228.89
26.78,111.54,235.25
26.73,85.38,242.67
27.87,74.88,257.67
26.91,231.2,269.79
26.81,73.08,254.07
28.15,314.38,247.95
27.9,87.65,248.4
27.62,123.93,229.95
27.86,119.66,286.32
27.86,112.17,244.93
26.48,110.69,258.55
26.43,67.18,244.07
26.85,115.56,240.73
26.96,221.42,234.65
27.56,83.86,243.42
26.75,227.27,239.37
28.38,73.28,261.57
27.52,74.58,244.05
26.15,111.21,273.51
28.71,80.71,307.01
28.09,111.78,373.38
28.08,56.34,276.38
28.55,1380.15,324.9
28.21,113.1,250.23
27.09,111.18,254.78
27.95,113.41,261.25
26.84,83.53,228.61
27.6,112.87,252.65
27.46,68.13,263.86
27.98,112.63,249.46
27.19,110.82,281.28
26.95,112.95,179.14
28.35,86.96,251.5
26.86,112.2,254.52
27.13,215.07,284.75
27.5,121.46,173.79
26.9,110.14,181.9
26.55,111.54,240.56
28.36,110.39,390.98
27.55,62.54,305.91
29.49,59.68,252.61
29.52,234.69,259.46
27.21,122.16,259.05
26.94,110.69,226.41
27.57,114.59,258.34
26.64,128.18,278.21
26.81,129.28,255.84
27.67,123.1,247.47
26.38,84.24,265.45
27.83,236.52,255.92
27.42,79.7,288.48
27.0,82.63,227.36
27.14,119.55,269.76
27.75,74.6,259.39
27.11,226.9,247.71
27.43,85.34,241.39
27.03,340.42,252.22
26.83,113.02,276.94
28.15,117.85,263.77
27.18,112.02,253.77
27.99,77.31,293.32
28.95,115.23,301.65
28.16,111.71,304.86
28.45,79.08,262.5
27.91,110.53,288.99
28.65,61.72,291.32
28.17,112.31,266.75
28.84,77.83,275.35
28.46,72.42,288.47
29.01,47.66,300.87
27.04,83.46,272.5
27.83,66.99,260.92
27.27,117.13,235.17
26.65,111.27,240.64
27.27,111.18,286.97
27.52,225.44,257.18
28.04,111.18,260.88
27.88,83.75,247.06
27.21,124.2,297.44
26.51,83.58,280.24
26.04,112.37,244.46
27.71,79.99,261.57
26.82,112.71,268.38
28.14,113.94,265.28
28.13,114.06,256.53
27.62,117.83,254.78
26.76,232.73,274.12
26.88,112.66,275.91
26.67,230.8,276.17
27.06,361.24,237.24
26.86,221.82,247.97
27.07,63.73,265.69
27.18,197.36,247.54
27.55,191.95,251.38
27.0,226.94,278.13
27.07,119.16,263.28
26.66,161.63,272.74
26.91,64.68,232.19
26.57,228.22,257.67
27.49,218.43,264.8
26.5,111.55,225.32
27.43,121.65,253.12
27.34,73.67,258.96
26.59,111.17,297.14
27.48,132.3,254.09
26.66,227.72,277.37
26.33,115.43,269.16
26.33,234.39,270.09
26.34,182.02,248.38
27.02,64.4,263.96
26.8,141.92,169.03
26.82,116.62,262.56
27.58,203.75,274.14
26.31,121.4,239.73
27.17,193.68,249.98
26.79,113.69,250.43
28.03,112.42,276.19
27.94,207.6,252.65
27.97,114.1,254.89
27.87,114.19,266.34
27.72,208.99,263.23
27.84,68.02,268.88
26.96,226.54,254.89
27.13,86.29,256.42
27.21,72.34,173.26
26.23,111.93,238.01
27.54,117.08,277.29
27.08,110.44,260.37
27.13,233.87,262.82
26.29,221.43,265.99
27.08,229.9,300.16
27.12,113.09,287.72
26.86,186.51,226.46
27.14,113.35,269.7
27.62,82.52,255.54
27.26,112.78,245.38
27.68,112.12,262.97
27.24,114.9,246.38
27.59,76.37,259.83
26.96,74.85,248.27
27.94,111.63,257.05
27.22,112.68,247.07
27.08,123.71,263.62
26.28,218.75,274.44
26.57,116.63,275.93
26.81,111.48,308.97
26.55,123.58,233.77
27.22,230.91,291.62
26.85,219.24,239.89
27.3,348.74,287.66
26.44,130.1,283.84
26.35,224.42,270.41
27.51,115.9,294.47
27.57,119.52,249.35
27.88,244.79,265.93
27.21,226.66,245.68
28.2,241.12,266.38
28.06,117.29,252.41
27.04,226.55,187.63
28.34,197.44,276.38
26.84,221.77,238.48
27.62,229.21,238.01
27.16,235.2,234.95
28.47,99.68,252.13
27.5,85.27,252.76
28.14,121.49,263.3
28.25,340.2,282.39
27.96,221.07,251.05
27.33,219.07,247.28
28.68,117.6,270.71
27.3,191.34,256.2
27.59,229.87,245.04
27.12,220.17,261.18
27.37,234.13,252.82
27.31,66.27,255.99
28.6,112.48,254.35
27.77,216.28,234.78
26.7,207.26,271.98
27.93,116.21,243.98
28.77,236.17,273.95
27.77,236.54,262.03
27.62,80.54,184.51
27.8,218.7,265.82
27.7,87.98,261.59
27.65,114.34,243.31
27.09,112.31,314.86
26.99,79.87,234.82
27.5,84.94,250.25
27.34,115.83,236.39
28.23,232.99,112.9
28.58,113.43,260.11
27.83,123.66,263.4
26.93,112.7,242.64
28.56,100.73,273.92
26.94,207.91,276.23
27.97,116.99,308.89
28.11,237.38,252.56
26.97,99.05,250.9
26.5,112.01,273.94
27.76,116.11,283.02
27.93,111.49,385.65
27.21,111.66,264.37
26.89,116.95,247.28
27.28,117.1,273.54
28.15,114.0,268.47
27.52,107.88,250.13
28.1,115.88,272.24
28.55,113.02,253.21
27.42,114.74,278.37
28.0,116.02,259.81
26.7,117.68,375.86
26.8,115.41,285.41
27.71,115.36,261.72
27.64,202.02,301.0
26.91,200.01,239.69
27.85,115.75,291.26
26.91,82.55,254.93
27.71,114.78,276.4
28.14,226.84,264.27
27.3,112.88,252.28
33.77,64.08,377.93
34.18,68.87,380.0
33.77,111.65,365.04
28.17,113.77,291.21
27.56,116.09,293.8
27.48,79.79,252.02
27.29,117.92,307.06
27.28,108.41,258.99
28.34,119.86,271.66
27.78,88.96,249.42
28.16,113.93,240.27
27.4,112.57,228.53
26.95,111.88,249.57
27.64,111.42,263.1
27.77,112.64,248.31
28.02,83.92,261.68
28.1,197.19,263.56
27.53,113.58,288.9
28.57,108.8,274.7
28.09,114.08,239.65
27.18,77.85,262.91
28.59,226.59,263.97
27.87,72.45,276.94
27.77,115.86,256.62
26.84,113.69,247.39
26.65,108.74,271.42
27.65,108.63,248.79
27.65,110.42,281.0
27.42,83.13,283.54
28.04,113.42,261.1
27.26,114.16,249.46
26.79,81.68,259.44
27.51,227.2,261.98
27.85,199.86,294.19
27.55,67.98,264.81
28.37,214.03,260.41
28.01,215.66,262.84
27.4,233.1,255.64
29.81,235.31,358.1
28.81,114.51,291.97
26.8,95.73,297.83
27.88,98.6,249.61
27.31,74.27,278.17
27.77,231.53,356.16
26.7,117.13,271.77
28.23,112.13,183.91
27.49,363.35,263.77
27.57,210.44,231.67
26.29,122.2,244.72
27.19,109.09,258.45
28.17,114.85,273.43
28.24,112.05,274.66
27.22,107.06,253.45
27.75,113.08,243.36
27.46,113.96,253.53
27.74,74.46,263.6
27.85,80.87,245.82
27.72,98.19,246.79
28.02,219.71,267.0
27.15,187.54,260.58
27.31,74.16,248.36
28.16,184.63,259.67
26.73,82.08,254.65
27.86,110.45,242.52
27.94,100.0,252.19
27.02,124.52,249.46
25.96,368.96,261.23
27.77,96.14,261.83
26.7,191.56,237.62
27.65,67.72,258.36
26.76,234.87,267.74
27.48,76.81,273.06
26.39,232.28,247.02
27.95,115.2,239.65
28.7,114.47,240.58
27.23,117.43,263.68
28.03,118.87,262.91
27.27,114.26,251.33
27.57,113.82,253.08
27.76,112.66,240.27
28.27,112.58,266.51
28.03,112.67,246.53
27.83,115.62,256.7
28.1,75.98,266.59
26.67,108.31,244.05
26.94,75.09,261.72
26.91,108.47,257.91
28.44,112.57,262.89
26.78,81.9,284.01
27.92,109.59,358.79
26.44,120.16,374.89
28.22,111.17,236.03
26.45,63.74,256.46
26.77,109.33,248.12
27.84,67.28,251.91
27.15,107.27,242.32
28.35,99.0,240.19
27.29,111.95,260.04
28.26,112.58,252.65
27.19,114.45,268.23
27.68,115.96,244.99
28.25,67.88,279.01
27.33,99.85,263.41
27.21,123.91,258.96
27.48,202.59,259.27
28.29,74.9,256.62
28.11,90.12,268.47
27.56,221.83,252.09
28.06,231.72,262.11
27.59,226.82,187.53
26.89,233.99,266.57
27.57,209.11,270.95
27.01,114.19,251.7
28.32,108.43,265.67
26.96,224.26,250.17
26.98,315.26,238.4
26.47,189.47,269.2
26.85,114.18,240.34
26.75,81.29,285.37
27.06,113.05,270.22
28.05,112.53,266.85
28.19,115.42,247.09
27.1,72.9,249.0
27.52,73.39,299.04
26.99,107.72,183.21
26.96,65.39,266.94
27.47,115.56,189.45
28.41,114.13,250.32
27.68,115.85,262.56
28.35,116.57,269.89
28.47,115.47,269.7
28.31,98.87,272.14
28.55,233.38,269.23
28.12,116.73,265.9
27.32,68.76,255.08
27.33,75.7,243.85
27.16,62.38,256.29
28.41,75.21,275.86
27.41,189.62,250.54
26.73,67.52,261.68
27.7,99.49,186.92
27.56,68.34,251.4
28.27,244.73,260.37
28.06,70.06,291.62
27.42,225.86,266.66
27.29,210.01,309.94
28.89,131.84,287.89
26.71,79.06,253.16
28.4,116.35,264.83
26.82,96.9,271.53
27.04,216.26,247.69
25.88,95.23,228.18
26.35,238.79,251.23
26.38,1439.02,37.58
25.71,103.64,274.36
26.32,1404.81,37.58
25.65,232.79,241.12
26.29,98.29,252.11
26.11,95.36,248.85
26.07,120.26,287.2
26.27,125.07,278.95
25.98,129.64,271.79
26.98,104.48,254.87
26.83,114.91,270.5
25.54,113.27,266.08
25.56,104.66,269.33
25.92,1532.15,37.58
26.22,1505.09,37.58
26.12,95.97,278.06
25.82,93.65,267.61
26.28,97.59,281.81
26.32,229.97,251.96
25.91,115.41,272.95
