X_50,X_51,X_52,X_53,X_54,X_55,X_56
130.693372,134.366741,143.393282,133.774458,127.644085,138.157551,126.023373
130.402669,131.712917,140.065553,128.125029,127.929806,138.554898,127.701603
144.311086,152.065106,143.763284,129.727636,134.735859,141.737423,129.654148
138.973576,132.928875,145.575906,128.178442,128.239704,153.422673,140.625347
137.413876,135.800091,145.545892,127.570372,131.665226,143.095952,129.849697
136.074811,133.838925,142.659944,124.629347,134.117748,148.363171,130.485249
131.647153,130.772534,149.891321,138.020681,134.416996,143.340115,130.0732
128.866689,136.181942,143.511972,131.265608,128.198505,139.836194,133.845768
138.899701,135.559628,140.701883,133.641539,133.21751,132.456601,126.369641
131.973401,124.593556,146.42251,127.17333,127.014934,144.699864,137.049999
140.614156,139.037182,139.438058,133.718336,127.152599,144.363736,130.492176
133.679311,135.974636,134.008997,133.678984,126.537159,134.011517,131.563282
137.965588,138.395023,129.803033,123.575354,136.583355,138.645352,129.638729
141.52773,135.335461,142.426889,123.467901,129.578396,146.710339,131.700062
143.90778,133.881687,152.108514,127.139822,131.476887,140.660046,137.603474
139.163869,136.238323,135.722849,127.259565,127.915882,145.501675,124.372219
139.04398,143.213406,143.78119,137.897169,134.254719,142.400555,133.208767
132.566266,133.254788,143.121904,132.350363,134.887226,142.86578,131.758724
141.368161,146.336987,152.72645,137.165678,139.032101,150.825871,136.875248
126.456639,129.638699,140.065912,128.838537,127.307018,137.767201,124.480541
136.052792,133.751835,151.109979,134.80538,132.071384,152.986866,138.917217
135.260579,132.86681,145.871751,128.937178,134.227695,148.238209,125.002888
138.372334,137.143505,148.520799,128.54048,135.294117,149.938786,128.930401
136.044698,129.453961,151.114648,135.531103,133.970798,151.733403,134.151508
123.785359,129.755261,139.737062,121.710791,123.169018,144.234524,127.549061
133.240849,138.066258,153.997079,121.718039,129.421345,151.66895,136.584675
128.62933,138.085446,143.212053,133.104887,121.735134,146.207608,126.37595
127.028638,136.163662,141.42312,128.715254,129.570721,138.079907,135.182026
141.413182,137.857067,148.97088,133.236898,129.913105,146.536564,137.637127
128.924374,135.918583,146.385851,127.866247,129.547977,143.297825,128.940106
135.27493,139.585247,148.865625,139.056563,131.430065,139.613224,139.981709
140.91322,135.632481,149.214799,135.160544,126.067325,158.797474,133.793606
128.162877,131.067494,149.815935,133.114706,132.36829,146.462262,131.88126
126.325986,132.182812,146.296854,132.554541,127.657413,140.501179,131.232227
126.957402,133.139477,146.073656,134.98873,134.178219,141.793789,130.867947
130.339238,130.716404,152.744974,130.314314,131.869449,148.129033,127.288708
131.21291,127.736904,155.185159,127.724661,133.131824,140.304081,128.623425
133.549901,131.529019,150.621225,136.703734,137.369167,151.576573,132.869625
137.7879,136.485783,148.531564,133.308271,130.273678,149.571934,127.382481
131.689816,138.858761,141.922861,134.634504,125.650898,138.767804,125.443638
134.401852,140.686878,150.870927,132.288389,132.89114,147.537365,138.905644
125.92915,127.910122,140.606386,129.209028,125.018085,140.225903,128.496739
132.202931,138.431111,143.500284,130.530775,133.276676,146.052647,132.276035
140.144154,130.467335,145.284929,133.001738,132.430256,143.512433,132.87196
129.412885,133.612141,145.049532,128.485952,130.001316,147.780339,130.894779
136.262234,133.358792,143.628481,128.93627,120.761692,147.901211,133.773876
132.071599,131.58704,137.861414,128.046827,126.062633,141.895581,128.230976
133.184796,134.246922,144.507722,134.026609,131.001827,141.875187,124.74326
130.474171,137.849293,147.635133,133.308508,123.215938,146.949307,120.087345
131.344518,126.772999,135.83571,127.291838,120.447002,132.345936,121.781147
138.472684,134.313061,142.019418,130.521177,125.019062,143.319874,135.293629
137.151448,132.772991,142.18033,132.526983,128.303112,142.640675,132.274769
136.92661,139.259312,144.423166,129.072729,124.86948,150.162472,135.415516
137.47588,135.159695,143.418344,134.442816,126.851642,135.673893,128.456822
130.353574,133.134701,148.532266,140.713583,132.545925,145.397793,133.622738
132.943494,141.7318,144.195886,133.002211,130.948139,142.073025,133.564831
134.570203,132.777729,138.201967,128.117849,127.786365,138.8793,127.117932
140.241162,130.072369,147.413042,134.651472,130.866314,142.401753,134.364498
133.131085,128.062191,141.835718,129.607466,125.866833,145.828824,133.017742
129.620068,138.76524,144.479723,134.574545,127.980541,148.422039,133.995876
129.68485,128.232838,139.273347,130.270758,133.809551,143.917492,125.54382
132.919247,132.548382,147.207445,126.209631,129.344036,141.674397,134.939015
133.883069,132.813168,150.948145,137.078047,136.696949,145.997357,133.460308
133.8271,140.529286,146.855112,129.27725,131.252323,142.25005,135.252377
139.545613,138.562931,151.648828,146.667372,124.896351,149.404255,130.800877
133.710286,135.188748,149.799341,131.282911,131.424091,145.379643,134.339298
125.741277,133.348599,141.919595,130.050955,125.34367,136.665356,131.012509
131.527005,134.88805,142.632654,128.394857,134.087665,141.160916,128.142285
128.502278,135.069859,143.73118,128.761122,125.536571,147.671307,133.383465
143.941495,142.085697,141.048318,127.215056,130.568539,149.14098,137.534168
136.040089,131.347538,141.127687,132.564367,122.835323,138.499073,128.254482
140.153844,134.158016,142.572839,130.488745,123.63657,148.36961,133.092281
146.281514,143.888905,150.129968,135.626448,133.479366,146.980679,139.951145
129.169682,134.006558,137.895898,130.383085,133.397205,135.237492,130.034969
141.778104,134.565388,145.519441,135.153357,136.46896,147.440564,134.359356
134.280942,133.934178,148.610071,130.970869,130.953335,148.817181,135.416821
143.788297,136.937237,146.351472,132.786146,133.260532,149.007367,133.693371
130.617589,133.55093,143.051271,130.3365,133.104511,137.522259,132.935414
130.707379,134.433827,144.307466,126.993193,133.875225,135.1162,130.579914
136.268452,137.340435,139.755037,132.603483,132.986095,145.711384,132.992062
132.631772,133.194233,139.022379,130.212156,125.508938,138.008702,132.643032
138.243871,133.972706,145.906931,125.572119,129.529301,139.583577,130.906712
132.274434,138.313816,139.749612,136.107351,134.427669,144.360188,135.278477
137.140683,137.926891,150.430635,125.073507,136.414196,148.282399,136.12299
137.715939,131.822109,145.818857,132.772825,132.91737,142.143719,129.678272
139.402135,141.138325,149.24901,134.448469,135.42712,154.065083,136.815396
142.143689,132.425472,141.362207,130.754355,128.165974,146.007527,134.082745
148.293011,138.029171,148.295549,135.28546,134.067997,142.500164,133.962963
136.855832,132.137875,140.70582,130.28269,128.620365,143.627659,128.335705
142.934354,142.587292,148.762506,137.538282,133.422603,140.069722,139.082287
138.091847,136.043545,135.195619,130.751562,121.779796,146.129452,123.162411
136.12431,137.546406,143.883936,134.314573,134.494564,148.712246,132.952091
130.952237,130.307995,137.375864,129.628508,136.235203,142.543446,128.317402
132.817563,133.464276,143.353304,137.008238,139.71429,147.11942,135.133267
136.424596,141.27097,140.719148,136.87744,136.327518,138.225842,127.524319
145.649281,136.800289,145.34308,134.038115,133.333011,145.500615,135.719669
130.926198,128.026692,145.280733,126.361982,129.289615,140.06374,127.66148
126.080327,131.161495,142.734071,132.049704,127.849033,136.953915,131.774365
124.19109,129.794148,133.385149,123.445837,119.920948,134.366642,121.347935
137.023465,138.457501,142.048219,124.611677,131.343601,138.686459,129.521099
139.51653,135.16972,149.844118,127.028273,119.738407,141.98061,133.614727
140.945187,145.822941,145.559518,134.211783,129.997333,142.718068,133.86488
131.545743,132.079891,137.516298,134.002569,130.679294,140.467976,128.375721
136.265477,135.051212,140.154977,133.665571,124.455547,139.783398,126.491116
137.844914,138.497997,149.545839,125.875471,132.720981,146.03809,141.206028
134.742635,135.710011,149.678316,126.749601,135.039005,145.857014,137.683056
132.872281,131.323063,143.636575,131.136236,131.287037,136.833813,135.056126
137.422581,133.846211,145.739252,128.350988,131.950977,148.050618,131.12714
126.761143,135.03709,136.501398,132.533697,130.012249,142.982136,130.018665
131.036298,128.98196,150.872713,122.445356,122.842899,145.110714,131.977566
132.604604,129.300488,137.679689,120.692183,122.477337,137.440579,132.719502
134.659474,142.671765,145.006258,131.456617,131.164028,148.107174,133.727276
134.24146,132.703686,141.565492,128.177397,122.65179,145.006512,130.673969
131.492299,132.072964,144.055193,133.192579,125.514545,136.306981,134.846714
132.512181,126.970555,150.243715,128.952948,127.896511,139.041874,128.235317
132.754666,135.888233,156.563043,130.65193,126.975521,139.691319,135.775532
132.312733,128.916668,137.822298,126.378004,135.475185,135.336689,128.634205
138.982831,134.937573,145.159334,129.697645,135.932232,150.268963,129.959332
125.73177,132.984554,140.447321,137.480627,134.280918,144.751881,134.73811
130.440274,132.221768,143.146577,137.012793,135.803982,138.426678,133.563557
140.874043,137.51688,138.685777,138.347296,130.576382,145.935727,132.525517
125.787778,127.601406,136.654749,127.688955,131.202411,135.642148,132.518078
131.62959,140.9883,144.124963,130.855238,132.877132,146.411328,139.408123
132.177945,132.923115,142.838861,131.405203,130.271198,139.874768,125.740826
133.496732,136.855389,149.108522,137.143377,138.462185,150.27229,130.196354
130.557484,128.596424,141.143434,133.883726,123.3409,135.417912,131.230602
126.952382,129.605648,136.342271,130.090658,124.824276,141.294026,118.909176
125.286885,125.541149,138.337579,125.645796,121.816601,132.257054,127.344586
136.857358,132.977596,140.278299,132.452368,129.19862,138.348523,131.865231
138.202481,138.430012,156.421426,136.390295,127.480205,146.710209,133.367108
130.563351,135.094479,142.110735,137.493925,126.169361,134.34171,130.459629
121.889195,127.584065,142.527505,128.342604,129.921017,133.74683,123.587902
129.266576,132.062092,144.644968,120.064947,125.37334,146.635235,127.483883
128.223691,129.295193,138.582162,130.37586,135.206295,145.457318,126.911678
133.608968,135.692906,155.261682,127.540175,128.164432,145.447789,126.6358
135.361691,139.365605,133.882799,136.166899,128.652073,140.000973,133.228222
141.537747,140.161099,165.378366,148.41168,137.667263,148.834889,141.52113
133.063908,131.293904,147.985139,131.883551,130.101131,139.545773,131.955662
133.435231,125.262715,146.502237,133.6826,131.394932,149.809575,130.126789
141.114728,127.259121,144.709077,123.222242,131.800342,142.282681,136.344349
140.875966,143.929196,142.025789,133.753172,135.736217,147.639599,137.061993
131.668553,131.42445,149.246141,131.373144,125.48666,143.281689,131.079838
136.067281,132.352665,141.852647,135.22959,131.829059,147.785511,127.75713
137.196484,128.688145,140.824464,120.062155,125.627491,144.465092,126.00169
131.281583,138.104534,140.904146,132.969549,128.440655,137.998448,130.146893
138.736447,139.054989,149.088853,132.597044,135.256611,151.811238,134.045735
133.958287,131.906208,145.124475,130.617392,131.585811,140.13757,134.590229
123.97804,134.228054,139.815149,123.940352,126.864971,138.970952,127.450512
130.884724,133.401135,147.307642,130.090345,137.673702,140.290966,129.73238
133.829984,136.026882,139.323251,130.060553,131.750568,148.38139,126.427052
139.589268,139.536167,147.528749,127.384344,136.316028,141.620373,136.628079
129.138654,128.606007,130.068178,127.261267,131.848476,132.594273,131.934643
128.410779,134.894398,139.360361,129.867064,127.487171,139.047673,131.557667
132.347508,138.136471,144.53943,137.287954,132.072994,137.978802,141.121815
131.476537,137.614048,146.592935,138.423536,130.321453,147.361348,131.359448
129.969052,133.504604,142.923875,133.872168,129.62701,138.202549,133.963741
133.707753,136.369076,146.783372,128.642012,123.928585,143.111157,127.29398
131.481091,140.037785,140.61255,137.919996,133.142673,138.368275,130.126797
136.039548,135.401104,139.793726,135.336935,132.898006,134.546734,131.954563
133.756261,132.112576,146.462091,132.294859,125.462589,143.015339,129.480862
137.520894,135.24326,140.460878,124.11138,136.471866,144.436825,142.3774
131.84628,139.037907,148.911646,143.789747,127.733562,145.360104,132.19756
134.31017,129.855107,136.396638,126.93231,125.804127,137.161557,128.710629
130.123463,142.511448,144.931177,130.162047,129.881725,140.809575,133.563091
138.245198,135.310673,140.756349,125.469503,135.404682,137.184788,138.725544
128.158124,132.055393,147.857217,123.30625,128.42947,143.553875,129.028622
133.448033,136.127781,131.435587,129.172636,128.772045,135.544835,129.370304
125.324185,126.310047,146.668604,135.330824,124.039066,138.527943,126.695706
127.67648,128.824047,135.726076,132.517218,129.32777,134.677479,128.562962
136.050221,138.293949,135.00448,134.717825,130.832516,142.068852,128.2281
133.30367,138.054814,145.014627,137.930838,129.56879,139.179455,129.353512
131.956998,135.304463,151.050874,128.840826,128.21088,143.432812,127.205837
131.19727,130.882084,139.951387,124.633276,125.717998,137.30164,130.106114
151.237286,149.38406,150.562051,139.536116,135.641971,152.333653,128.219578
131.807225,137.97073,141.751489,126.9158,134.06541,141.221837,135.096302
122.762997,140.75903,138.944383,134.489966,135.528812,151.874104,129.038784
126.56503,134.437512,143.421022,133.201742,131.891643,134.657574,131.913563
133.461957,134.867191,140.55565,118.342169,130.169239,143.467198,134.665325
135.961171,128.810261,147.33053,127.503637,131.292438,144.78349,137.620938
128.429494,129.01685,143.393068,132.578245,128.594364,142.224003,133.022823
137.769017,133.654781,142.466516,128.791143,134.7505,147.258152,129.296765
132.212277,144.666889,142.871835,130.213224,128.267887,143.326603,129.611065
134.681088,128.424511,146.779123,133.042646,131.259121,143.697407,131.613102
133.126805,135.176548,138.08159,131.439093,133.235538,142.80856,129.041027
131.072575,127.370785,139.574762,131.594496,127.055034,135.410939,125.34425
141.26286,134.723446,143.415933,144.701613,132.99818,140.931324,133.370579
131.367734,135.307621,133.365015,126.482336,124.567959,138.94067,125.382839
131.006985,138.326969,141.697961,126.743475,134.055805,148.778058,129.546597
133.229893,133.667195,134.101183,135.24745,124.753643,141.021039,132.040783
130.990277,124.661305,135.256509,124.742224,125.516262,140.07304,126.750576
127.712109,131.826153,134.267458,124.620001,130.274959,136.457135,126.163258
129.472142,130.452458,135.528925,124.093878,134.984646,138.401936,129.991711
128.661938,133.323658,138.842783,126.896193,124.21619,146.110943,134.585217
135.704213,140.054485,147.486475,125.217512,129.74448,148.225033,128.859493
135.426778,131.701878,141.343202,131.528906,129.900608,145.472508,133.053051
134.483533,128.636982,133.2884,129.243002,123.767055,136.684918,131.673588
137.129865,134.239056,144.179956,123.986242,126.923809,143.76109,131.845211
134.696606,125.661099,143.644579,130.233145,126.105831,149.585354,129.918476
128.972501,127.699337,142.076471,126.658308,121.024021,136.457089,132.138691
136.503003,126.357083,146.799104,126.335814,130.379352,148.629323,130.393925
127.287595,126.572964,138.249071,121.355772,131.816768,146.458142,128.185139
124.233899,128.611569,145.796793,126.12467,127.907703,143.848042,128.572033
129.969662,140.451145,142.308649,131.023146,127.248157,146.611927,134.449291
132.285901,128.135952,140.921106,124.896193,125.256695,142.13979,123.860203
130.172856,136.581623,137.562791,136.930929,131.513439,147.916844,123.679188
130.084317,132.039036,141.060678,121.462248,123.702701,132.117703,127.183392
131.506497,133.561993,143.377199,128.774954,127.83823,129.364087,124.185558
119.306798,129.540524,143.872278,130.594397,122.284588,144.508374,126.54736
136.094563,138.883267,129.375139,136.275587,132.434177,146.975804,128.076985
130.321103,133.442631,143.653253,130.716131,133.486202,142.907383,125.444187
133.035497,131.353108,139.11442,132.270681,126.639202,145.524601,129.506603
127.19621,130.264546,143.813127,124.713614,130.512775,141.862751,129.894375
130.486592,140.746273,142.350557,136.002539,125.572422,146.019078,129.954182
138.261693,137.178173,138.896318,124.919989,123.146023,138.995396,121.528973
130.681523,128.134693,141.671365,125.686979,126.192043,145.223607,127.662274
128.114087,133.098354,140.903482,126.550047,123.926487,140.412526,133.390606
129.432256,124.988056,142.511758,126.573095,129.966617,140.135159,126.432446
135.927266,140.067707,149.955255,127.935446,136.740208,144.136433,139.831471
129.646703,135.999073,143.084116,129.602591,133.127186,131.74088,124.091946
130.768124,122.460056,143.449678,126.440786,131.723797,139.29411,116.102459
134.036771,136.286686,140.270425,132.568991,126.796757,137.892056,121.313671
131.607968,133.226536,140.076212,135.33074,134.035992,137.259007,134.556568
131.44959,134.423756,145.179376,129.792189,129.134273,147.104908,130.694164
126.78484,129.88509,138.366434,127.511023,125.494518,144.025662,130.731426
139.494214,138.55698,143.569238,122.772253,136.412189,145.337597,129.717388
134.270818,130.503765,149.682764,123.351515,130.926594,149.486554,131.90086
126.968594,128.899479,139.139192,131.186125,129.548511,144.309079,133.715359
132.5658,134.419521,138.716135,126.66876,131.445934,140.76157,126.361141
122.22244,127.475216,139.967172,125.545363,125.624653,137.77702,132.959248
134.933514,134.002712,140.231058,130.133917,132.979915,150.632145,129.766499
133.729916,130.077839,131.787439,128.522314,129.126667,147.181157,125.920818
133.657101,135.628941,138.787218,131.58132,132.288112,144.171368,124.755779
126.956311,136.707821,132.231836,131.369307,123.014797,141.852299,127.435269
132.620923,132.082569,152.570825,130.008589,130.90266,151.733189,133.814106
141.351453,134.624806,145.426256,124.972342,135.262897,141.348256,130.508419
139.461308,137.212132,138.614717,125.715757,130.562267,147.654164,137.553677
128.704808,131.69688,137.38894,120.568777,126.895748,150.598828,127.351544
139.097554,136.415829,132.590463,125.376181,128.447368,149.483357,130.152294
129.264775,131.347775,145.908037,129.398192,130.831608,148.861172,140.38216
124.114331,131.560375,135.290178,129.272833,124.027523,136.968029,130.056179
126.257924,128.766094,133.268839,126.57131,128.159519,135.180569,123.466595
133.694592,132.195675,147.393098,135.30464,124.717594,142.624249,133.838223
135.08524,134.460949,138.191995,128.801313,124.753757,144.248356,127.964855
127.670567,134.362332,146.460085,131.557409,124.700367,137.739621,123.952519
133.70493,136.017658,139.460321,131.987776,128.66386,141.952038,128.849636
136.700879,130.32391,142.89792,130.34226,131.870563,148.924267,126.499096
133.196255,122.628285,139.495416,125.341703,126.860271,141.864727,127.233967
124.182431,127.288662,134.542825,126.912275,124.510547,130.147091,133.894673
134.689168,138.527439,146.656778,131.459616,127.291988,140.716816,117.61137
131.885312,130.934796,141.431085,131.30493,132.221714,138.909138,123.109486
133.136075,128.373455,137.470811,131.542418,125.309254,141.333844,129.694439
130.558034,121.074757,144.274347,125.61363,130.168178,145.661213,129.309025
129.127034,135.833981,142.579385,122.697035,127.111484,142.348362,128.973957
129.799374,129.30138,137.801782,130.753889,129.492557,141.998616,130.18829
133.017667,131.827343,145.286699,120.515593,136.852001,142.706547,134.755718
131.886884,125.109158,138.213472,122.526693,130.613163,150.311253,132.052349
127.44119,132.741116,143.638483,130.33621,130.011783,142.37325,134.810757
135.327122,132.254826,149.487741,132.122686,129.397663,145.385289,130.520176
124.632344,127.039372,137.270876,130.634764,120.249531,139.662755,130.999088
131.155965,125.571201,143.731287,121.88941,126.208973,137.341366,128.304577
138.992062,129.368618,147.497636,133.03945,133.285488,141.543797,124.120724
134.407979,134.02525,137.7399,131.609572,131.94244,144.930981,132.510319
129.839749,128.762402,137.133424,127.744047,129.756641,141.643116,123.255612
124.617406,124.92429,139.297693,127.235106,122.564007,140.510563,125.240315
128.602734,126.314381,137.383142,129.631941,130.233349,139.325581,127.360951
132.702878,130.3447,139.308603,121.964529,129.68906,141.566685,133.962727
139.13403,136.66824,132.135721,129.413961,126.422359,135.574917,133.31976
128.059109,129.270115,137.040117,129.227568,129.009083,145.402668,123.112759
127.964803,138.199566,136.902399,128.037832,124.852024,144.865643,134.605503
127.328763,127.687565,140.131799,125.726263,122.997997,141.233242,120.166516
133.236844,131.322766,137.567278,127.104178,133.988285,139.772206,131.332203
135.996396,132.453678,138.902872,131.737578,129.782215,140.019429,135.826374
133.831662,136.637692,147.416467,129.614424,124.58118,148.746945,131.446125
129.642346,130.706181,147.498956,129.799078,128.005169,147.47707,125.702107
130.286809,131.449093,138.477426,127.65769,130.987766,142.785145,128.737423
136.194913,130.20213,148.857095,133.449339,124.563648,143.984105,131.466343
132.411023,133.241902,140.202142,126.876059,128.19009,138.383069,131.282543
136.133237,143.129254,146.19774,128.822088,134.743488,138.69859,137.206494
130.600697,131.075451,143.931192,135.049734,131.154667,141.931538,132.130337
133.621663,134.659687,146.883195,125.809683,133.443226,146.959317,134.662869
131.705983,127.642979,132.708009,131.953039,133.893444,139.848294,131.434002
137.865384,135.263439,140.097124,122.927908,133.58794,146.846234,129.533192
132.387219,134.790051,135.518922,134.447599,131.301258,137.403668,127.959835
134.214024,135.382343,140.862039,127.276609,127.8605,142.20213,130.725216
126.903424,136.256123,150.160616,136.551046,129.917156,136.123311,135.046436
133.467801,135.23579,141.6868,121.911917,126.817463,146.143925,130.136776
128.889401,139.344334,147.316377,132.156996,130.959392,135.641514,128.540119
137.783032,137.079609,143.442506,128.866362,131.904735,146.656231,130.025257
126.993695,136.865841,135.8509,123.419439,126.987873,139.920437,131.048275
138.528317,142.014492,143.771936,126.16403,130.441334,137.837819,128.003063
127.141545,125.87302,137.122026,128.888891,128.504803,146.826626,127.40369
122.721753,129.059734,136.285501,130.65962,120.962276,135.74413,127.023983
133.46748,137.753224,148.005762,130.123625,130.095455,147.507916,124.86713
136.713925,144.775555,136.188516,136.90019,131.151874,140.141392,130.156384
128.996579,125.822888,136.836725,120.916182,131.883869,140.921025,128.478146
138.043622,133.164845,143.961435,126.568495,137.993488,144.937169,123.209263
129.157498,129.098309,144.721834,124.466787,131.668552,139.008633,128.189671
125.571721,124.113217,145.422929,125.604178,133.812511,142.689839,124.344967
122.554204,128.732273,137.723169,126.451292,135.228046,137.863507,124.245396
127.771466,128.176449,138.116685,122.252752,128.416012,134.217587,124.983311
135.882977,134.554852,138.51687,135.666761,125.011089,143.080693,133.299252
142.462483,125.384464,152.080499,132.963774,132.674908,155.626576,130.927303
134.117833,125.752628,144.161836,126.184431,131.39558,137.891674,129.661991
125.746175,130.113598,144.027444,127.703825,127.646801,145.020855,128.604771
130.175191,128.892086,139.298471,125.883986,129.783962,145.292668,130.368412
130.530888,133.493069,141.154619,132.787634,132.268192,142.760312,127.069912
134.675046,135.934475,152.95199,127.149389,125.279354,152.176579,133.345898
126.849171,133.215344,139.897829,129.045813,124.488125,147.975132,127.381275
127.039738,121.103443,130.38582,124.068777,125.382145,136.667538,130.044483
127.252774,134.300808,135.00416,126.130758,129.209705,141.499798,121.522572
131.091756,127.83836,139.008791,126.75923,122.578754,139.12624,128.66219
134.323315,134.293423,150.103838,137.42063,130.964146,146.620358,130.802479
128.094998,126.027035,138.272577,128.820051,128.839161,138.506649,130.68018
127.80486,134.017742,138.493997,119.616095,126.044926,136.821286,125.133106
133.566624,135.841572,151.907877,131.404638,135.71812,149.449742,135.931614
137.430402,132.463253,142.60666,120.786902,134.100635,155.120579,133.06168
131.683377,124.355007,136.196466,119.962721,122.266277,135.798817,128.15398
133.489667,136.552464,140.671434,129.664824,128.349293,142.047421,126.746845
137.816129,137.228085,140.32934,130.667975,130.320385,138.324193,130.411938
131.490498,132.08765,142.226465,131.45989,131.820499,144.306088,127.138783
134.446988,137.987438,144.356828,130.174315,130.250683,138.259137,129.256603
125.944585,124.386952,146.484499,127.294828,128.781154,135.124493,131.120625
128.775082,130.624928,138.898317,122.795843,128.634395,140.873639,124.537586
132.75047,131.998524,143.339815,131.043615,132.266521,142.919491,130.373921
130.719617,137.139622,137.081163,131.275572,129.323086,143.212475,121.343945
134.216458,128.074696,143.381769,128.607252,126.680256,141.06094,125.151646
134.470639,140.157238,146.414034,134.685804,131.192234,142.088559,132.554302
121.661061,125.48119,138.790704,122.484068,125.099827,146.173977,124.096165
133.791814,127.715466,145.479303,130.054632,123.219395,152.307194,133.213833
137.489659,135.812916,143.45878,129.33518,133.937786,143.639317,129.4258
134.831921,130.748966,144.063608,137.670195,128.123844,140.308178,125.800015
131.481389,135.126873,137.816637,132.939482,127.524196,142.428746,124.332974
132.314069,129.86739,138.263826,129.647818,124.772098,141.89935,132.237568
128.500394,126.850918,144.937959,126.324919,126.785328,139.642231,123.443867
137.399022,132.474232,149.798639,125.337187,130.231724,146.902409,127.839886
127.786465,128.350208,144.423692,129.337072,122.03709,135.041813,128.287625
127.045163,129.167614,141.574281,130.142485,127.683269,142.683232,127.523472
124.911557,129.815342,147.083025,129.487875,130.913112,141.039387,128.756657
127.651448,120.338123,136.222734,119.18836,121.321842,146.28365,126.254284
129.887967,124.757862,134.569528,120.07192,124.27615,145.014622,133.684292
130.275365,128.72971,136.64126,128.066305,124.219189,142.926625,129.085636
133.066617,128.997418,142.974023,126.152327,122.391971,144.641507,133.059597
123.207494,132.03999,138.360086,122.799246,124.026157,138.713192,122.520199
135.067281,127.422085,146.457513,127.861586,128.233394,152.570622,133.606526
132.994695,142.47897,136.259668,135.191084,125.345005,138.877789,129.527462
138.504468,131.624363,134.105081,127.81893,128.821155,138.719868,128.384091
135.954449,131.479023,142.829736,126.125609,130.516544,143.882885,128.601681
137.969121,132.131909,135.671503,127.906599,123.095676,137.587681,121.421147
125.22083,126.867916,138.079301,126.925222,129.173649,148.714688,122.140705
133.865651,135.474316,137.638147,127.359259,134.440204,136.241925,130.194355
133.733983,133.966206,143.767908,123.857061,126.651569,143.960499,131.056973
132.412785,122.276341,141.92048,130.218779,133.51688,145.960568,127.67284
133.592664,128.702542,134.255365,125.005987,116.78696,144.806401,131.259586
130.414227,132.240727,140.378412,130.291868,122.992443,139.028141,132.985912
130.988095,132.156704,139.116808,124.439016,130.074787,139.810376,123.430515
128.86382,132.604527,143.804567,126.433447,124.048397,150.992054,126.479038
123.338429,124.899197,134.862871,124.253691,130.376301,139.10133,124.730137
141.068456,134.321942,143.765718,122.522368,129.285999,146.781186,131.941303
128.051083,127.073406,143.581422,118.481085,126.873943,138.326336,127.625981
135.038991,129.199291,142.456598,118.256651,128.134571,149.362065,135.744999
128.3215,128.304325,143.210153,129.318121,125.057674,151.142445,134.220478
135.280286,131.512531,142.796655,132.662993,131.949688,143.399899,124.781498
132.726697,137.525669,143.215852,124.960157,133.127308,144.511441,133.914349
131.855756,137.277363,142.462236,132.955763,128.157711,142.644047,126.050137
131.783887,124.41486,140.629037,125.97064,119.792911,139.392308,127.967129
126.316457,121.56004,150.984003,129.396986,128.003559,154.857106,125.864109
126.379773,126.558422,145.040063,124.920897,124.965198,136.421742,136.593815
134.170026,141.45229,149.91295,129.304518,131.812214,136.272488,131.274494
135.75472,139.081921,140.552873,126.430891,127.733723,142.812527,127.711895
132.036374,131.907108,139.633005,131.853796,129.717441,139.050328,133.324597
132.586201,132.534252,141.967317,127.312079,130.776966,141.683125,134.078762
135.603879,123.423802,135.847536,124.290205,132.868717,148.320401,128.438221
131.927487,135.693386,129.990701,126.32295,135.14098,126.687863,128.423321
125.707585,129.488484,140.450471,127.731466,120.863842,138.486683,124.225269
130.94035,127.978382,148.633058,131.001997,121.632763,139.393139,132.590916
127.976437,128.352764,136.589761,120.854887,121.211368,133.807347,127.630032
128.701947,130.143597,149.313394,133.82118,131.20602,143.663113,132.469608
124.832578,131.124935,145.21367,131.185148,120.562839,142.430668,130.822941
131.29012,124.683941,153.42164,124.093603,124.728618,146.241475,124.932202
128.505795,127.701641,145.972269,125.420691,134.299717,145.149365,130.078983
130.531987,129.749439,150.085123,126.121962,126.380314,135.981778,130.09615
130.83624,127.626156,139.471979,126.728575,126.357426,146.784939,128.318417
134.092412,126.909069,145.443376,124.811499,127.580273,138.266728,132.645237
136.376897,128.465687,144.436975,127.884817,129.65852,148.285321,127.442967
123.464246,122.713902,141.478044,119.273649,124.886799,136.488018,128.863583
134.532079,139.410542,151.547662,131.901098,124.701984,143.506466,136.89822
131.718106,134.307423,147.907167,124.118033,134.194813,145.547406,133.789837
131.621999,134.123882,137.510851,129.118315,129.551044,141.771603,134.597477
126.77538,126.135769,133.952982,122.718313,125.123272,132.068913,122.883869
145.416364,133.075596,148.109773,131.224821,121.986255,150.578969,129.085209
132.509549,139.703419,141.475793,124.238646,132.879688,137.562703,127.693379
128.463849,128.0704,147.761896,130.286932,132.534679,142.609837,131.961285
128.960187,132.507397,139.155954,130.003897,129.3895,145.179036,134.496334
131.666295,139.506268,141.800325,129.187254,130.077076,145.211102,131.191563
132.422337,131.864903,143.916505,134.27339,122.279774,147.040524,133.36282
119.474194,129.714871,143.648401,132.338476,126.81818,142.466252,130.195072
137.724049,137.955174,137.18831,131.467924,137.206829,137.653439,125.663265
135.046872,136.165699,140.65407,127.70735,128.532551,147.002659,132.856365
123.844586,133.279217,142.232874,136.264601,130.983021,141.725911,127.506268
