Y_06,Y_08,Y_09,Y_10,Y_12,Y_13,Y_14
16.467,-26.443,-26.525,-22.09,-26.352,-26.288,-26.272
16.91,-26.293,-25.967,-22.001,-26.349,-26.225,-26.079
16.36,-26.524,-26.676,-22.26,-26.412,-26.299,-26.492
16.381,-26.57,-26.896,-22.505,-26.664,-26.57,-26.771
15.978,-26.74,-26.578,-22.678,-26.617,-26.587,-26.66
17.506,-25.085,-25.276,-21.024,-25.333,-25.311,-25.112
16.423,-26.508,-26.284,-22.552,-26.445,-26.589,-26.379
15.391,-27.566,-27.477,-23.54,-27.47,-27.251,-27.665
16.369,-26.129,-26.109,-22.518,-26.073,-25.952,-25.871
13.919,-28.102,-28.048,-25.133,-27.988,-27.925,-27.822
16.55,-26.472,-26.287,-22.36,-26.234,-26.338,-26.668
14.363,-27.78,-27.703,-24.339,-28.022,-27.838,-27.907
16.362,-25.982,-26.031,-21.864,-26.237,-26.181,-26.173
15.221,-26.841,-27.043,-23.376,-26.922,-26.819,-26.91
16.637,-26.247,-26.326,-21.794,-26.419,-26.455,-26.432
14.502,-27.644,-27.541,-24.028,-27.673,-27.715,-27.821
15.344,-26.971,-26.993,-23.251,-27.031,-27.169,-27.126
15.836,-26.268,-26.433,-22.836,-25.923,-26.222,-26.248
16.611,-26.216,-26.242,-21.947,-26.314,-26.384,-26.13
15.291,-27.273,-27.32,-23.761,-27.281,-27.241,-27.283
16.485,-26.354,-26.313,-22.16,-26.41,-26.357,-26.272
15.271,-27.066,-27.14,-23.634,-27.305,-27.323,-27.17
16.638,-26.033,-26.182,-21.816,-25.964,-26.368,-25.963
15.699,-26.727,-26.871,-23.037,-26.852,-26.857,-26.95
16.94,-26.238,-26.229,-21.84,-26.432,-26.182,-26.135
17.436,-25.608,-25.925,-21.321,-25.523,-25.486,-25.411
16.968,-26.549,-26.538,-22.022,-26.296,-26.34,-26.507
17.152,-26.175,-26.325,-21.542,-26.179,-26.174,-26.392
16.653,-26.222,-26.454,-21.709,-26.352,-26.335,-26.377
16.823,-26.549,-26.453,-21.924,-26.295,-26.333,-26.12
17.035,-25.337,-25.557,-21.712,-25.575,-25.5,-25.618
16.154,-26.929,-26.882,-22.884,-26.568,-26.758,-26.766
16.78,-25.804,-25.713,-21.744,-25.989,-25.748,-25.657
16.464,-25.677,-25.641,-22.142,-25.736,-25.52,-25.562
17.785,-25.481,-25.656,-20.944,-25.64,-25.748,-25.703
17.743,-25.797,-25.99,-20.755,-25.883,-25.683,-25.687
16.876,-26.838,-26.805,-21.996,-26.777,-26.645,-26.756
15.933,-26.978,-27.089,-23.205,-26.899,-26.741,-26.97
17.412,-25.698,-25.793,-21.356,-25.577,-25.624,-25.579
16.38,-26.588,-26.822,-22.611,-26.255,-26.547,-26.406
16.642,-26.216,-26.221,-22.193,-26.282,-26.11,-26.334
17.216,-26.004,-25.891,-21.692,-25.893,-25.984,-26.142
16.268,-26.376,-26.687,-22.451,-26.422,-26.394,-26.611
17.316,-25.928,-25.886,-21.689,-25.801,-25.777,-25.664
17.158,-26.036,-26.026,-21.694,-26.112,-26.143,-26.246
16.748,-26.354,-26.361,-22.264,-26.33,-26.006,-26.092
16.875,-26.076,-26.082,-22.274,-25.945,-25.831,-25.964
17.099,-25.607,-25.708,-21.771,-25.42,-25.631,-25.603
16.853,-26.088,-26.045,-21.663,-26.007,-25.995,-26.135
17.222,-26.023,-26.14,-21.81,-25.939,-25.785,-25.832
17.363,-25.763,-25.995,-21.362,-25.671,-25.69,-25.852
17.017,-26.045,-26.052,-21.646,-25.985,-26.022,-25.914
16.898,-26.165,-26.502,-22.045,-26.506,-26.315,-26.618
17.66,-25.732,-25.998,-20.953,-25.959,-25.959,-25.813
16.779,-26.199,-26.314,-22.237,-26.155,-26.112,-26.154
17.61,-25.964,-25.789,-21.38,-25.676,-25.557,-25.833
17.72,-25.895,-25.866,-21.411,-25.653,-25.612,-25.687
17.013,-25.92,-25.793,-21.985,-25.818,-25.728,-25.785
16.13,-26.512,-26.539,-22.973,-26.427,-26.248,-26.371
16.9,-26.215,-26.408,-21.783,-26.189,-26.0,-26.08
16.716,-25.925,-26.124,-22.39,-26.261,-26.066,-26.1
17.112,-25.722,-25.842,-21.886,-25.923,-25.985,-25.756
17.889,-25.512,-25.756,-20.972,-25.402,-25.644,-25.4
16.039,-26.94,-26.877,-22.809,-27.034,-26.872,-26.837
15.267,-27.496,-27.42,-23.334,-27.432,-27.375,-27.413
16.993,-25.848,-26.303,-21.5,-26.188,-26.166,-26.196
16.853,-26.576,-26.725,-22.028,-26.545,-26.71,-26.684
15.805,-26.778,-26.856,-23.027,-26.788,-26.76,-26.705
16.977,-25.662,-25.782,-21.573,-25.678,-25.554,-25.62
15.919,-26.574,-26.496,-22.995,-26.504,-26.392,-26.714
17.313,-25.699,-25.838,-21.149,-25.681,-25.656,-25.855
15.591,-27.193,-27.033,-23.319,-27.07,-26.913,-27.215
16.456,-26.904,-26.781,-22.649,-26.766,-26.825,-26.94
16.094,-26.315,-26.203,-22.559,-26.291,-26.249,-26.214
17.105,-25.699,-25.626,-21.769,-25.743,-25.694,-25.721
16.683,-26.269,-26.381,-21.632,-26.273,-26.149,-26.316
16.805,-26.456,-26.477,-22.096,-26.671,-26.266,-26.423
16.179,-26.781,-26.783,-22.424,-26.625,-26.793,-26.825
17.032,-25.749,-25.911,-21.642,-26.007,-26.025,-25.948
17.955,-25.409,-25.625,-20.947,-25.43,-25.492,-25.348
17.686,-25.847,-25.495,-21.02,-25.303,-25.48,-25.565
16.312,-26.75,-27.037,-22.641,-26.84,-26.805,-26.851
16.943,-26.35,-26.6,-22.135,-26.512,-26.366,-26.543
15.401,-27.58,-27.552,-22.958,-27.477,-27.369,-27.498
16.133,-26.636,-26.516,-22.653,-26.502,-26.473,-26.703
17.098,-25.907,-26.017,-22.241,-25.732,-25.634,-25.955
16.54,-25.813,-25.752,-22.655,-25.873,-25.688,-25.901
17.139,-25.347,-25.517,-21.862,-25.48,-25.541,-25.64
16.062,-26.867,-26.943,-22.774,-26.857,-27.004,-26.466
17.12,-25.94,-25.694,-21.765,-25.641,-25.469,-25.735
17.014,-25.964,-26.152,-21.782,-25.866,-25.787,-25.904
16.211,-26.673,-26.916,-22.422,-26.583,-26.627,-26.504
16.359,-26.818,-26.966,-22.404,-27.033,-26.868,-26.855
16.91,-26.648,-26.768,-22.096,-26.627,-26.503,-26.464
16.503,-26.671,-26.717,-22.603,-26.543,-26.615,-26.429
16.496,-26.655,-26.682,-22.668,-26.534,-26.419,-26.306
17.248,-25.76,-25.941,-21.848,-25.626,-25.688,-25.828
16.764,-26.288,-26.29,-22.123,-26.275,-26.28,-26.146
16.469,-26.476,-26.314,-22.413,-26.153,-26.208,-26.201
16.7,-26.026,-25.714,-22.077,-25.994,-26.055,-26.138
16.275,-25.986,-25.999,-22.406,-25.952,-26.102,-25.87
17.008,-25.976,-25.941,-21.835,-25.968,-25.979,-25.972
16.829,-26.001,-26.147,-21.605,-25.803,-25.973,-26.143
15.913,-27.195,-27.076,-22.97,-27.197,-27.148,-27.037
16.068,-26.64,-26.713,-22.35,-26.544,-26.572,-26.885
16.213,-26.684,-26.793,-22.718,-26.702,-26.772,-26.733
15.462,-27.318,-27.215,-23.331,-27.293,-27.062,-27.292
13.388,-28.823,-28.514,-25.174,-28.59,-28.496,-28.492
15.57,-27.102,-26.96,-22.674,-27.085,-27.089,-26.648
17.039,-25.493,-25.548,-21.842,-25.608,-25.491,-25.436
15.554,-27.264,-27.245,-23.226,-27.158,-27.41,-27.387
16.785,-26.279,-26.123,-22.232,-25.96,-26.152,-26.384
16.888,-26.512,-26.467,-21.823,-26.279,-26.438,-26.476
16.664,-26.163,-26.368,-22.247,-26.058,-26.001,-26.217
16.519,-26.369,-26.54,-22.716,-26.633,-26.627,-26.48
16.808,-26.474,-26.385,-22.014,-26.152,-26.374,-26.2
17.225,-26.03,-25.893,-21.738,-25.912,-25.625,-25.867
16.494,-26.526,-26.421,-22.288,-26.227,-26.508,-26.146
15.736,-26.866,-26.721,-22.679,-26.555,-26.615,-26.49
16.365,-26.663,-26.381,-22.221,-26.241,-26.125,-26.476
16.219,-26.433,-26.419,-22.639,-26.188,-26.041,-26.183
16.71,-26.488,-26.574,-21.996,-26.353,-26.461,-26.26
16.345,-26.387,-26.322,-22.444,-26.276,-26.234,-26.253
16.888,-26.154,-26.053,-21.998,-26.059,-25.901,-26.308
16.735,-25.349,-25.329,-21.813,-25.129,-25.288,-25.358
16.598,-26.062,-26.045,-22.291,-26.194,-26.109,-26.213
16.612,-25.877,-25.912,-21.959,-25.903,-25.81,-25.837
16.451,-26.453,-26.373,-22.313,-26.404,-26.303,-26.486
16.497,-26.613,-26.436,-22.135,-26.265,-26.484,-26.36
16.577,-26.353,-26.55,-22.293,-26.069,-26.103,-26.235
16.486,-26.09,-26.126,-22.57,-26.345,-26.031,-25.932
16.928,-26.104,-26.036,-21.769,-26.183,-26.12,-26.087
17.416,-25.468,-25.594,-21.275,-25.528,-25.502,-25.744
16.471,-26.073,-26.326,-22.012,-26.053,-25.976,-26.256
16.126,-26.019,-25.983,-22.085,-25.829,-26.126,-25.937
16.16,-25.684,-25.793,-22.259,-25.947,-25.906,-25.68
15.943,-26.579,-26.462,-22.714,-26.368,-26.306,-26.337
15.27,-27.408,-27.315,-23.676,-27.201,-27.25,-27.289
16.458,-26.088,-26.252,-22.347,-26.102,-26.091,-25.961
16.253,-26.544,-26.472,-22.294,-26.302,-26.371,-26.088
16.976,-25.524,-25.536,-21.811,-25.468,-25.325,-25.436
17.165,-26.111,-25.834,-22.004,-25.95,-25.742,-25.99
16.589,-26.072,-26.163,-22.077,-26.162,-26.191,-26.293
16.969,-25.616,-25.482,-21.803,-25.799,-25.609,-25.493
16.681,-25.559,-25.352,-22.107,-25.28,-25.397,-25.315
15.858,-26.695,-26.393,-22.836,-26.424,-26.466,-26.713
16.568,-26.516,-26.62,-22.284,-26.411,-26.467,-26.828
15.204,-27.382,-27.02,-23.66,-27.35,-27.379,-27.26
15.793,-26.386,-26.615,-22.985,-26.279,-26.305,-26.308
16.109,-26.518,-26.448,-22.426,-26.498,-26.412,-26.424
15.554,-26.685,-26.616,-23.285,-26.405,-26.58,-26.635
17.133,-25.428,-25.502,-21.281,-25.397,-25.447,-25.534
17.21,-26.276,-26.381,-21.632,-26.224,-26.038,-26.026
16.951,-26.374,-26.392,-22.139,-26.212,-26.286,-26.415
15.607,-27.012,-27.087,-23.284,-26.856,-26.988,-26.893
15.832,-26.582,-26.47,-22.523,-26.81,-26.624,-26.547
16.332,-26.224,-26.573,-22.435,-26.283,-26.111,-26.339
16.537,-25.559,-25.748,-22.099,-25.335,-25.514,-25.509
16.763,-26.227,-26.382,-22.387,-26.151,-26.231,-26.383
16.244,-24.839,-25.074,-22.238,-24.966,-24.966,-24.771
16.059,-26.84,-26.769,-22.775,-26.971,-26.767,-26.742
15.93,-27.054,-27.367,-22.744,-26.956,-26.725,-27.162
17.464,-25.974,-26.183,-21.611,-25.998,-25.927,-26.007
16.147,-26.032,-26.187,-22.762,-26.198,-26.311,-25.99
16.89,-26.471,-26.263,-22.049,-26.408,-26.398,-26.395
16.412,-26.175,-26.091,-22.103,-26.366,-26.204,-26.043
16.922,-25.738,-25.743,-21.643,-25.634,-25.474,-25.569
17.022,-26.018,-26.085,-21.685,-26.017,-26.021,-26.03
16.94,-25.682,-25.581,-21.836,-25.566,-25.566,-25.696
17.172,-26.102,-25.718,-21.613,-25.804,-25.948,-25.895
16.472,-26.434,-26.502,-22.127,-26.374,-26.46,-26.524
16.627,-25.754,-25.883,-22.05,-25.875,-25.926,-25.882
16.322,-25.999,-26.102,-22.356,-26.06,-26.252,-26.112
16.015,-26.627,-26.549,-22.82,-26.566,-26.692,-26.334
16.107,-26.542,-26.471,-22.437,-26.649,-26.604,-26.582
16.5,-26.79,-26.729,-22.637,-26.518,-26.394,-26.77
16.569,-25.931,-26.181,-22.184,-26.124,-26.01,-26.054
16.395,-26.011,-26.16,-22.187,-25.941,-26.013,-26.152
16.84,-25.865,-26.15,-22.254,-25.907,-25.802,-25.907
15.792,-27.07,-27.038,-22.928,-26.841,-26.993,-27.05
16.474,-26.039,-26.163,-22.197,-26.119,-26.101,-26.083
16.487,-25.909,-26.198,-22.074,-26.093,-25.751,-26.057
16.319,-26.267,-26.095,-22.362,-26.175,-26.158,-26.273
15.895,-26.712,-27.073,-22.803,-26.677,-26.647,-26.813
16.208,-26.493,-26.483,-22.539,-26.254,-26.572,-26.376
16.783,-26.122,-26.422,-21.962,-26.266,-26.09,-26.244
15.531,-27.088,-26.803,-23.039,-26.811,-26.614,-26.803
16.722,-25.999,-26.21,-22.147,-26.222,-26.273,-26.17
16.785,-26.218,-26.457,-22.004,-26.201,-26.011,-26.239
15.566,-26.675,-26.713,-22.842,-26.53,-26.589,-26.584
16.76,-25.844,-25.663,-21.58,-25.666,-25.764,-25.849
15.705,-27.088,-27.044,-23.034,-27.091,-27.323,-27.128
16.546,-26.334,-26.147,-22.501,-26.232,-26.169,-26.101
16.821,-26.042,-26.098,-21.836,-25.897,-25.908,-25.856
17.357,-26.087,-26.011,-21.474,-25.934,-26.143,-25.757
17.713,-25.649,-26.042,-20.673,-25.76,-25.637,-25.611
16.693,-26.114,-26.314,-21.915,-26.053,-26.11,-26.297
16.61,-25.569,-25.731,-22.065,-25.625,-25.336,-25.535
16.827,-25.985,-25.923,-21.674,-25.789,-25.975,-25.797
14.896,-27.238,-27.136,-23.671,-27.214,-27.224,-27.374
16.733,-26.106,-26.228,-21.921,-25.809,-25.999,-26.042
14.74,-28.071,-28.252,-24.377,-27.992,-28.131,-27.921
15.974,-26.865,-26.875,-22.813,-26.679,-26.856,-26.604
13.896,-28.112,-28.094,-24.925,-28.237,-28.062,-28.024
15.893,-26.682,-26.869,-22.909,-26.97,-26.923,-26.74
16.543,-26.326,-26.575,-22.182,-26.393,-26.352,-26.536
15.644,-27.065,-26.961,-22.94,-27.019,-26.912,-27.002
16.859,-26.629,-26.63,-22.067,-26.391,-26.518,-26.44
17.142,-26.001,-25.978,-21.651,-25.952,-25.843,-25.995
17.931,-25.24,-25.296,-20.866,-25.02,-24.976,-25.129
16.534,-26.739,-26.524,-22.092,-26.786,-26.715,-26.724
16.3,-26.546,-26.392,-21.98,-26.548,-26.3,-26.42
16.286,-26.6,-26.511,-22.525,-26.612,-26.565,-26.36
15.999,-26.311,-26.282,-22.476,-26.168,-26.234,-25.827
16.604,-26.524,-26.402,-21.686,-26.515,-26.367,-26.274
15.964,-27.117,-27.142,-22.951,-27.36,-27.134,-27.404
16.814,-25.644,-25.81,-21.742,-25.647,-25.636,-25.597
16.426,-26.521,-26.554,-22.008,-26.389,-26.528,-26.553
17.254,-25.647,-25.386,-21.402,-25.471,-25.463,-25.399
16.395,-26.358,-26.521,-22.101,-26.29,-26.293,-26.356
16.416,-26.306,-26.465,-22.185,-26.28,-26.259,-26.333
16.53,-25.427,-25.718,-21.259,-25.572,-25.775,-25.474
16.053,-26.562,-26.313,-22.758,-26.397,-26.296,-26.495
16.774,-26.002,-25.922,-21.792,-25.906,-25.832,-25.847
16.967,-25.908,-25.972,-21.595,-25.694,-25.667,-25.898
15.973,-26.961,-26.989,-22.723,-27.042,-26.812,-26.836
16.64,-25.289,-25.237,-22.008,-25.219,-25.298,-25.212
15.773,-26.693,-26.744,-22.801,-26.439,-26.585,-26.554
15.609,-26.925,-27.022,-23.101,-26.841,-27.037,-26.916
16.814,-26.004,-25.753,-22.176,-25.985,-26.065,-26.085
16.532,-25.901,-26.02,-22.124,-26.0,-26.111,-25.921
15.465,-26.899,-26.907,-22.828,-26.885,-26.809,-26.766
16.052,-26.16,-26.115,-22.067,-26.068,-25.979,-25.953
17.035,-25.573,-25.719,-21.499,-25.569,-25.66,-25.58
17.423,-25.775,-25.804,-21.474,-25.794,-25.664,-25.603
17.354,-25.511,-25.643,-21.25,-25.844,-25.559,-25.478
16.812,-25.66,-25.734,-21.723,-25.809,-25.943,-25.798
17.161,-25.711,-25.978,-21.736,-25.794,-25.822,-25.75
16.458,-26.522,-26.545,-22.763,-26.458,-26.419,-26.214
16.73,-25.968,-25.723,-21.954,-25.829,-25.78,-25.921
16.271,-25.998,-25.872,-22.169,-25.853,-25.84,-25.994
16.694,-26.126,-25.924,-21.938,-25.525,-25.692,-25.9
16.872,-25.374,-25.658,-21.893,-25.246,-25.419,-25.562
16.737,-25.854,-26.048,-21.989,-25.669,-25.903,-25.976
17.099,-25.628,-25.699,-21.58,-25.668,-25.799,-25.591
17.168,-25.963,-26.116,-21.348,-25.714,-25.736,-25.759
16.285,-26.97,-27.141,-22.489,-26.83,-26.884,-26.982
17.856,-25.56,-25.488,-20.664,-25.491,-25.437,-25.488
17.07,-26.084,-25.946,-21.714,-25.976,-26.004,-25.975
16.855,-26.225,-26.653,-22.22,-26.261,-26.149,-26.445
16.022,-26.555,-26.683,-22.615,-26.629,-26.683,-26.51
16.663,-26.313,-26.348,-22.163,-26.27,-26.087,-26.273
15.967,-26.701,-26.468,-22.692,-26.642,-26.684,-26.658
17.353,-25.503,-25.442,-21.699,-25.498,-25.6,-25.55
15.705,-26.54,-26.928,-22.98,-26.839,-26.76,-26.63
15.485,-26.961,-27.057,-22.613,-26.895,-26.816,-26.682
16.606,-25.338,-25.517,-21.871,-25.413,-25.157,-25.109
16.381,-26.09,-25.647,-22.476,-25.721,-25.983,-25.759
16.212,-26.279,-26.274,-22.784,-26.233,-26.627,-26.477
17.251,-25.307,-25.493,-21.347,-25.294,-25.184,-25.483
16.238,-25.92,-25.944,-22.516,-25.967,-25.645,-25.674
16.789,-26.419,-26.271,-22.244,-26.197,-26.307,-26.274
17.119,-25.267,-25.467,-21.747,-25.35,-25.26,-25.423
17.805,-24.798,-25.072,-20.661,-25.039,-24.992,-24.927
16.507,-26.408,-26.475,-22.037,-26.346,-26.5,-26.405
17.226,-25.993,-26.092,-21.67,-26.007,-26.175,-26.134
16.091,-26.438,-26.358,-22.561,-26.389,-26.51,-26.692
16.685,-26.272,-26.12,-22.313,-26.133,-26.199,-26.028
15.605,-26.962,-27.046,-23.149,-27.086,-26.979,-26.963
16.417,-26.542,-26.35,-22.254,-26.212,-26.142,-26.188
16.872,-26.572,-26.322,-21.78,-26.43,-26.505,-26.16
16.87,-26.086,-26.148,-21.791,-25.878,-26.034,-26.19
16.903,-26.206,-26.217,-21.88,-25.975,-25.915,-26.145
17.298,-25.403,-25.33,-21.466,-25.074,-25.272,-25.39
17.374,-25.744,-25.723,-21.446,-25.53,-25.579,-25.533
15.427,-26.751,-26.966,-23.386,-26.859,-26.614,-27.012
16.483,-26.616,-26.555,-22.315,-26.493,-26.44,-26.438
16.322,-26.226,-26.269,-22.455,-26.23,-26.355,-26.288
16.987,-25.805,-26.029,-21.652,-26.139,-25.801,-25.969
16.812,-26.456,-26.392,-22.125,-26.348,-26.336,-26.481
16.867,-25.733,-25.889,-22.097,-25.666,-25.507,-25.657
16.917,-25.587,-25.437,-21.342,-25.456,-25.5,-25.44
16.76,-25.431,-25.362,-21.832,-25.455,-25.163,-25.271
16.119,-26.132,-26.193,-22.134,-26.197,-26.008,-25.998
17.263,-25.622,-25.565,-21.254,-25.638,-25.443,-25.298
16.496,-25.639,-25.59,-22.183,-25.412,-25.527,-25.568
16.136,-26.099,-26.382,-22.23,-26.17,-26.236,-26.181
16.362,-26.21,-26.439,-21.941,-26.385,-26.448,-26.254
16.173,-26.631,-26.645,-22.763,-26.59,-26.752,-26.638
16.66,-25.681,-25.701,-21.664,-25.627,-25.787,-25.583
16.06,-26.217,-26.595,-22.607,-26.28,-26.569,-26.54
15.933,-25.22,-25.036,-22.38,-24.979,-24.925,-24.849
16.25,-25.973,-26.133,-22.043,-26.111,-25.794,-25.927
16.37,-25.784,-25.799,-22.147,-25.976,-25.732,-25.932
15.574,-26.057,-25.968,-22.958,-25.993,-26.142,-25.898
16.278,-26.295,-26.339,-22.309,-26.377,-26.404,-26.255
16.775,-25.698,-25.607,-21.868,-25.411,-25.672,-25.175
16.106,-25.763,-26.175,-22.643,-25.769,-25.78,-25.869
15.611,-27.507,-27.508,-22.891,-27.188,-27.09,-27.565
16.197,-26.029,-25.807,-22.241,-25.942,-25.845,-26.031
16.35,-26.318,-26.209,-22.213,-26.196,-26.259,-26.289
16.91,-26.485,-26.323,-21.89,-26.22,-26.316,-26.225
16.949,-26.232,-26.419,-21.635,-26.264,-26.213,-26.237
16.259,-26.187,-26.107,-22.333,-26.214,-26.346,-26.125
16.059,-26.379,-26.172,-22.367,-26.277,-26.452,-26.386
16.06,-26.581,-26.363,-22.438,-26.352,-26.452,-26.285
16.234,-26.531,-26.417,-22.39,-26.295,-26.558,-26.352
17.311,-25.575,-25.724,-21.602,-25.784,-25.818,-25.78
16.174,-26.528,-26.557,-22.433,-26.683,-26.682,-26.496
16.677,-26.22,-26.184,-22.058,-26.066,-26.083,-26.126
17.163,-25.824,-25.931,-21.715,-25.911,-25.838,-25.787
16.816,-26.148,-26.331,-22.146,-26.181,-26.207,-26.272
16.069,-26.472,-26.891,-22.474,-26.512,-26.52,-26.455
16.098,-26.766,-26.775,-22.767,-26.67,-26.683,-26.906
17.192,-25.756,-25.861,-21.689,-25.837,-25.75,-25.602
17.154,-25.719,-25.618,-21.529,-25.372,-25.481,-25.677
17.105,-25.853,-25.644,-22.026,-25.65,-25.621,-25.757
17.498,-25.339,-25.263,-21.074,-25.118,-25.139,-25.332
16.524,-26.516,-26.607,-22.229,-26.298,-26.263,-26.519
17.505,-25.48,-25.661,-21.048,-25.627,-25.51,-25.617
15.82,-26.997,-26.917,-23.127,-26.865,-26.713,-26.932
15.889,-26.499,-26.523,-22.578,-26.734,-26.759,-26.653
17.05,-25.467,-25.773,-21.695,-25.591,-25.463,-25.58
16.854,-26.088,-26.159,-22.128,-26.182,-26.153,-26.242
17.374,-25.63,-25.736,-21.361,-25.722,-25.745,-25.591
16.548,-26.424,-26.516,-22.937,-26.473,-26.332,-26.274
17.104,-25.864,-25.845,-21.93,-25.59,-25.545,-25.735
17.137,-26.127,-26.087,-21.72,-26.037,-26.065,-25.917
17.092,-25.565,-25.655,-21.753,-25.414,-25.442,-25.674
16.891,-25.964,-25.985,-21.728,-26.014,-25.962,-26.024
15.86,-26.56,-26.607,-22.902,-26.652,-26.589,-26.7
16.834,-26.132,-26.289,-22.152,-26.137,-25.932,-25.965
16.598,-25.829,-26.059,-22.071,-25.856,-25.9,-25.734
16.632,-25.282,-25.135,-21.658,-25.343,-25.485,-25.562
17.004,-25.696,-25.627,-21.633,-25.349,-25.627,-25.582
15.83,-26.346,-26.045,-22.554,-26.093,-26.104,-26.31
15.931,-26.179,-26.322,-22.676,-26.145,-26.302,-26.36
16.399,-25.759,-25.611,-21.973,-25.669,-25.698,-25.853
17.004,-26.472,-25.866,-22.259,-26.067,-26.047,-26.04
16.862,-26.064,-26.377,-22.066,-25.941,-25.763,-26.18
15.894,-26.443,-26.312,-22.945,-26.423,-26.247,-26.294
17.455,-25.779,-25.733,-21.225,-25.844,-25.799,-25.802
16.014,-26.255,-26.341,-22.922,-26.303,-26.097,-26.166
17.249,-25.936,-25.627,-21.373,-25.584,-25.545,-25.622
15.843,-26.607,-26.942,-22.985,-26.692,-26.65,-26.57
15.9,-26.064,-26.32,-22.701,-26.268,-26.116,-26.184
16.367,-26.316,-26.278,-22.405,-26.143,-25.886,-26.08
16.267,-26.679,-26.896,-22.873,-26.533,-26.461,-26.469
17.054,-25.766,-25.542,-21.692,-25.519,-25.518,-25.718
16.842,-26.347,-26.207,-22.478,-26.292,-26.321,-26.222
15.961,-26.068,-26.064,-22.099,-26.123,-25.887,-25.855
15.626,-27.303,-27.359,-23.428,-27.494,-27.507,-27.372
16.774,-26.341,-26.027,-21.713,-26.051,-26.057,-26.005
16.138,-25.943,-25.739,-22.473,-26.026,-26.066,-25.96
16.528,-25.942,-26.082,-22.567,-25.993,-26.094,-26.107
16.144,-26.804,-26.918,-22.643,-26.482,-26.741,-26.747
16.841,-25.685,-25.516,-21.701,-25.466,-25.442,-25.394
15.937,-26.767,-26.55,-22.57,-26.501,-26.432,-26.371
16.312,-26.229,-25.966,-22.207,-26.139,-25.938,-26.22
16.542,-26.346,-26.009,-22.15,-26.142,-26.228,-26.113
16.34,-26.18,-26.452,-22.498,-26.081,-26.145,-26.251
16.868,-26.046,-26.08,-21.935,-25.929,-25.872,-25.695
15.68,-27.257,-26.745,-23.221,-26.946,-26.975,-26.875
16.63,-26.432,-26.476,-22.521,-26.459,-26.392,-26.485
17.076,-26.258,-26.247,-21.801,-26.27,-26.521,-26.171
15.632,-26.474,-26.469,-22.894,-26.9,-26.866,-26.906
16.715,-26.197,-26.298,-21.809,-26.305,-26.153,-26.123
16.631,-26.243,-26.421,-22.136,-26.375,-26.24,-26.144
17.144,-25.295,-25.484,-21.49,-25.533,-25.532,-25.551
15.304,-27.386,-27.118,-23.579,-27.231,-27.221,-27.191
16.52,-26.437,-26.235,-22.377,-26.092,-26.515,-26.322
14.958,-27.726,-27.73,-24.227,-27.501,-27.4,-27.338
17.007,-25.553,-25.52,-21.685,-25.503,-25.321,-25.412
15.602,-26.48,-26.624,-22.52,-26.425,-26.472,-26.392
17.091,-25.812,-25.65,-21.899,-25.621,-25.748,-26.025
16.442,-26.633,-26.715,-22.38,-26.526,-26.454,-26.613
16.774,-25.838,-25.868,-21.464,-25.84,-25.919,-25.818
17.079,-25.412,-25.459,-21.451,-25.311,-25.195,-25.204
16.163,-26.676,-26.7,-22.567,-26.774,-26.58,-26.678
17.138,-25.885,-25.953,-21.483,-25.77,-25.818,-25.809
16.323,-26.578,-26.72,-22.649,-26.467,-26.472,-26.451
16.619,-26.225,-25.893,-22.181,-26.028,-26.059,-25.914
16.633,-26.072,-26.424,-21.916,-26.116,-26.264,-26.121
16.661,-25.938,-25.903,-21.854,-25.752,-25.939,-25.812
16.511,-26.22,-26.19,-22.11,-26.004,-25.963,-26.042
15.917,-26.651,-26.67,-22.776,-26.374,-26.453,-26.399
17.118,-26.174,-26.271,-21.528,-26.4,-25.981,-26.261
15.523,-26.843,-26.542,-23.0,-26.753,-26.605,-26.838
16.113,-26.333,-26.25,-22.146,-26.461,-26.329,-26.289
15.061,-27.17,-27.223,-23.336,-27.06,-27.338,-27.123
17.636,-25.909,-25.852,-21.135,-25.844,-25.892,-25.953
16.747,-25.763,-25.796,-22.227,-25.83,-25.79,-25.832
16.77,-25.836,-25.953,-21.893,-25.898,-25.978,-25.894
16.892,-26.044,-25.949,-21.816,-25.896,-25.959,-25.83
16.699,-26.393,-26.535,-22.221,-26.317,-26.352,-26.504
17.159,-25.237,-25.155,-21.512,-24.863,-24.974,-25.233
17.648,-25.838,-25.571,-21.262,-25.545,-25.454,-25.702
16.6,-26.059,-26.169,-21.885,-26.143,-26.248,-26.201
17.178,-25.286,-25.277,-21.312,-25.089,-25.072,-25.102
16.621,-26.273,-26.423,-22.383,-26.206,-26.188,-26.289
16.787,-26.592,-26.495,-22.165,-26.202,-26.115,-26.412
17.724,-25.304,-25.176,-21.171,-25.137,-25.225,-25.111
17.147,-25.492,-25.811,-21.458,-25.637,-25.63,-25.716
17.047,-26.054,-26.299,-22.096,-25.985,-25.922,-25.958
16.715,-25.797,-25.926,-22.226,-25.893,-25.782,-26.108
15.215,-27.083,-27.437,-23.697,-27.385,-27.193,-27.399
17.746,-25.502,-25.725,-21.255,-25.418,-25.567,-25.568
17.152,-25.817,-26.04,-21.698,-26.058,-25.978,-25.919
16.695,-26.293,-26.347,-21.885,-26.194,-26.154,-26.267
15.56,-27.032,-26.952,-23.129,-27.025,-27.098,-26.756
